versionstart,versionend,ms
0,0,1.2200000000000002
0,1,1.3599999999999999
0,2,1.8
0,3,2.16
0,4,2.42
0,5,2.8600000000000003
0,6,3.1399999999999997
0,7,3.58
0,8,3.9799999999999995
0,9,3.5
