patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,4.498,4.995,26.399,10.696,7.802,0.001,0.039,0.039,0.039
0,1,500,4.51,7.495,7.477,7.451,7.705,0,0,0,0
0,2,0,4.504,0.047,1.657,3.684,7.667,0.001,0.05,0.1,0.181
0,2,500,4.408,7.459,7.551,7.863,7.85,0,0,0,0
0,3,0,0.1,0.078,1.209,2.49,7.458,0.001,0.05,0.1,0.238
0,3,500,0.106,7.936,7.784,7.393,7.575,0,0,0,0
1,3,0,4.607,0.047,1.572,3.449,7.577,0.001,0.05,0.1,0.179
1,3,500,4.616,7.526,7.925,7.591,7.753,0,0,0,0
0,4,0,0.109,0.062,1.13,2.297,7.951,0.001,0.05,0.1,0.27
0,4,500,0.111,7.477,7.532,7.984,7.482,0,0,0,0
2,4,0,4.483,0.061,2.39,6.597,7.615,0.001,0.05,0.1,0.109
2,4,500,4.566,7.683,8.137,7.623,7.848,0,0,0,0
0,5,0,0.109,0.046,1.02,1.952,7.891,0.001,0.05,0.1,0.312
0,5,500,0.116,8.155,7.741,8.192,7.562,0,0,0,0
2,5,0,4.488,0.031,1.614,3.723,7.52,0.001,0.05,0.1,0.186
2,5,500,4.493,7.984,7.66,7.648,7.993,0,0,0,0
0,6,0,0.108,0.045,1.058,1.872,7.657,0.001,0.05,0.1,0.338
0,6,500,0.103,8.075,7.562,8.141,7.615,0,0,0,0
3,6,0,0.158,0.031,2.368,5.68,7.603,0.001,0.05,0.1,0.144
3,6,500,0.16,7.681,7.932,7.623,7.838,0,0,0,0
0,7,0,0.084,0.034,0.934,1.703,7.957,0.001,0.05,0.1,0.368
0,7,500,0.083,7.592,7.856,7.74,7.672,0,0,0,0
3,7,0,0.142,0.032,1.963,4.136,7.83,0.001,0.05,0.1,0.191
3,7,500,0.141,7.63,7.875,7.772,7.525,0,0,0,0
0,8,0,0.086,0.034,0.973,1.873,8.182,0.001,0.05,0.1,0.379
0,8,500,0.087,7.946,8.259,7.687,8.177,0,0,0,0
4,8,0,0.159,0.031,1.83,3.891,7.764,0.001,0.05,0.1,0.22
4,8,500,0.159,7.732,7.616,7.903,7.566,0,0,0,0
0,9,0,0.087,0.034,1.049,1.918,7.745,0.001,0.05,0.1,0.389
0,9,500,0.086,7.876,7.732,7.81,7.654,0,0,0,0
4,9,0,0.161,0.028,1.628,3.364,7.515,0.001,0.05,0.1,0.262
4,9,500,0.162,7.985,7.819,7.802,7.893,0,0,0,0
