patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,4592,4995,8367,7513,7802,1,39,39,39
0,1,500,4632,7847,7902,8218,7898,0,0,0,0
0,2,0,4528,34,1657,3780,7694,1,50,100,181
0,2,500,4501,7606,7600,8075,8064,0,0,0,0
0,3,0,84,56,1139,2490,7458,1,50,100,238
0,3,500,86,8477,7843,7393,7975,0,0,0,0
1,3,0,4663,34,1572,3451,8155,1,50,100,179
1,3,500,4665,7673,8136,7784,8108,0,0,0,0
0,4,0,86,41,1072,2391,8251,1,50,100,270
0,4,500,85,7634,7670,8232,7879,0,0,0,0
2,4,0,4556,43,2461,6769,7675,1,50,100,109
2,4,500,4566,7842,8380,7647,8031,0,0,0,0
0,5,0,86,30,1002,1949,8182,1,50,100,312
0,5,500,86,8155,7741,8351,7562,0,0,0,0
2,5,0,4557,23,1614,3757,8991,1,50,100,186
2,5,500,4560,8098,7833,7779,8860,0,0,0,0
0,6,0,82,31,1022,1792,7843,1,50,100,338
0,6,500,82,8217,7562,8368,7773,0,0,0,0
3,6,0,125,24,2459,5844,7678,1,50,100,144
3,6,500,129,7836,8077,7683,8010,0,0,0,0
0,7,0,84,24,891,1675,8275,1,50,100,368
0,7,500,83,7804,8118,7971,7932,0,0,0,0
3,7,0,126,24,2028,4183,7976,1,50,100,190
3,7,500,128,7645,8020,7893,7700,0,0,0,0
0,8,0,86,24,920,1873,8182,1,50,100,378
0,8,500,86,8008,8355,7687,8410,0,0,0,0
4,8,0,130,23,1814,3891,8005,1,50,100,220
4,8,500,127,7941,7656,8119,7759,0,0,0,0
0,9,0,87,24,1049,1918,7983,1,50,100,387
0,9,500,86,8346,7739,8334,7846,0,0,0,0
4,9,0,128,23,1628,3548,7728,1,50,100,260
4,9,500,129,8146,7819,7802,8134,0,0,0,0
