patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,12,5,49,63,189,1,50,100,283
0,500,2,205,176,175,176,0,0,0,0
1,0,2065,1047,1934,2652,6831,1,50,100,307
1,500,1759,1911,1910,1907,1910,0,0,0,0
2,0,1360,506,1293,1936,5277,1,50,100,280
2,500,1349,1499,1493,1494,1497,0,0,0,0
3,0,1353,534,1201,1803,4755,1,50,100,221
3,500,1348,1498,1494,1494,1496,0,0,0,0
4,0,1768,891,1701,2380,5757,1,50,100,277
4,500,1780,1930,1928,1919,1926,0,0,0,0
5,0,1792,896,1718,2353,5713,1,50,100,312
5,500,1779,1918,1915,1908,1907,0,0,0,0
6,0,1361,513,1299,1938,5228,1,50,100,254
6,500,1358,1510,1503,1503,1500,0,0,0,0
7,0,1775,895,1703,2362,5721,1,50,100,283
7,500,1774,1915,1920,1920,1917,0,0,0,0
8,0,1360,537,1198,1804,4759,1,50,100,223
8,500,1353,1500,1497,1503,1501,0,0,0,0
9,0,1357,1527,1524,1553,1537,0,0,0,0
9,500,1364,1514,1513,1510,1516,0,0,0,0
