patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,1793,6,82,96,434,1,50,100,445
0,500,2,407,380,379,379,0,0,0,0
1,0,39568,11056,138498,123435,856198,1,50,100,433
1,500,6104,5121,4628,4629,4620,0,0,0,0
2,0,4192,250,1675,3057,11742,1,50,100,377
2,500,4301,4490,4508,4512,4496,0,0,0,0
3,0,82,326,1897,3350,10998,1,50,100,349
3,500,74,4479,4510,4494,4486,0,0,0,0
4,0,79,252,1964,3732,12541,1,50,100,400
4,500,76,4477,4496,4518,4496,0,0,0,0
5,0,80,372,2086,3631,10339,1,50,100,333
5,500,80,4531,4517,4535,4512,0,0,0,0
6,0,76,293,2144,4008,12531,1,50,100,405
6,500,67,4528,4527,4529,4535,0,0,0,0
7,0,76,313,2203,4135,12116,1,50,100,405
7,500,72,4502,4496,4490,4525,0,0,0,0
8,0,74,324,2185,4268,12043,1,50,100,402
8,500,70,4533,4526,4543,4517,0,0,0,0
9,0,82,334,2207,4141,12009,1,50,100,410
9,500,82,4481,4491,4514,4519,0,0,0,0
