patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,69,86,1190,1,50,100,447
0,500,2,412,379,379,378,0,0,0,0
1,0,10751,470,2193,3616,17783,1,50,100,435
1,500,4803,5128,5176,5168,5180,0,0,0,0
2,0,4779,303,1734,3110,12394,1,50,100,379
2,500,4759,5006,5009,5012,5001,0,0,0,0
3,0,74,339,2007,3569,12449,1,50,100,349
3,500,78,5385,5402,5383,5413,0,0,0,0
4,0,123,384,2072,3448,11314,1,50,100,343
4,500,120,5043,5008,5011,5004,0,0,0,0
5,0,118,410,2130,3716,10876,1,50,100,334
5,500,117,5020,5017,5019,5005,0,0,0,0
6,0,119,365,2207,4219,12958,1,50,100,401
6,500,120,5034,5061,5066,5042,0,0,0,0
7,0,121,494,2654,4445,12231,1,50,100,387
7,500,119,5035,5046,5009,5029,0,0,0,0
8,0,105,349,2366,4566,13591,1,50,100,403
8,500,103,5427,5444,5439,5434,0,0,0,0
9,0,111,371,2677,4569,13778,1,50,100,412
9,500,111,5425,5439,5457,5385,0,0,0,0
