patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,12,5,6,3,4,1,11,11,11
0,500,7,5,3,3,9,0,0,0,0
1,0,539,151,528,526,527,1,11,11,11
1,500,317,297,295,296,295,0,0,0,0
2,0,304,172,460,461,460,1,10,10,10
2,500,304,265,265,266,265,0,0,0,0
3,0,302,263,456,457,456,1,11,11,11
3,500,304,266,266,266,266,0,0,0,0
4,0,306,266,460,460,459,1,9,9,9
4,500,306,271,270,270,270,0,0,0,0
5,0,320,308,476,474,474,1,7,7,7
5,500,320,288,285,286,286,0,0,0,0
6,0,303,263,458,457,456,1,7,7,7
6,500,302,268,267,268,268,0,0,0,0
7,0,300,255,456,456,455,1,8,8,8
7,500,301,268,266,268,267,0,0,0,0
8,0,301,268,456,455,454,1,8,8,8
8,500,303,268,267,267,267,0,0,0,0
9,0,301,267,454,455,455,1,9,9,9
9,500,299,267,267,266,267,0,0,0,0
