patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,6,8,6,8,1,19,19,19
0,500,5,6,4,5,8,0,0,0,0
1,0,391,144,647,626,625,1,19,19,19
1,500,324,288,286,286,288,0,0,0,0
2,0,327,141,616,615,614,1,18,18,18
2,500,325,288,287,287,287,0,0,0,0
3,0,325,141,615,614,614,1,14,14,14
3,500,324,288,288,287,287,0,0,0,0
4,0,333,141,616,615,616,1,15,15,15
4,500,327,288,288,288,288,0,0,0,0
5,0,327,370,612,612,611,1,11,11,11
5,500,324,288,287,289,288,0,0,0,0
6,0,327,371,617,622,617,1,11,11,11
6,500,327,289,306,289,288,0,0,0,0
7,0,323,377,622,620,619,1,13,13,13
7,500,322,289,289,288,288,0,0,0,0
8,0,379,457,723,721,722,1,12,12,12
8,500,380,355,353,354,353,0,0,0,0
9,0,354,428,695,694,695,1,12,12,12
9,500,352,327,325,326,325,0,0,0,0
