patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,5,5,8,1,17,17,17
0,500,2,3,3,5,3,0,0,0,0
1,0,386,141,596,573,573,1,17,17,17
1,500,332,301,298,299,299,0,0,0,0
2,0,308,341,540,545,540,1,13,13,13
2,500,307,278,275,274,274,0,0,0,0
3,0,335,328,565,565,564,1,8,8,8
3,500,333,301,301,300,301,0,0,0,0
4,0,309,315,540,540,539,1,12,12,12
4,500,308,275,274,275,274,0,0,0,0
5,0,307,320,537,538,536,1,9,9,9
5,500,306,275,274,274,275,0,0,0,0
6,0,306,320,539,537,536,1,10,10,10
6,500,307,275,274,275,274,0,0,0,0
7,0,310,312,539,536,537,1,10,10,10
7,500,308,276,274,274,275,0,0,0,0
8,0,308,301,543,539,537,1,10,10,10
8,500,308,275,275,274,274,0,0,0,0
9,0,348,393,579,579,579,1,12,12,12
9,500,348,315,315,314,314,0,0,0,0
