patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,3,5,6,6,1,16,16,16
0,500,3,8,9,7,5,0,0,0,0
1,0,323,102,547,524,524,1,16,16,16
1,500,269,236,237,235,236,0,0,0,0
2,0,270,103,510,511,511,1,12,12,12
2,500,269,237,237,236,236,0,0,0,0
3,0,279,75,510,511,510,1,10,10,10
3,500,278,247,247,248,247,0,0,0,0
4,0,269,65,501,502,500,1,12,12,12
4,500,269,237,237,237,237,0,0,0,0
5,0,269,141,487,486,485,1,9,9,9
5,500,268,237,236,237,237,0,0,0,0
6,0,268,140,487,484,485,1,9,9,9
6,500,268,238,237,237,238,0,0,0,0
7,0,281,303,521,495,494,1,10,10,10
7,500,281,247,247,248,247,0,0,0,0
8,0,280,332,494,495,494,1,10,10,10
8,500,279,248,247,248,247,0,0,0,0
9,0,278,337,494,494,494,1,9,9,9
9,500,277,247,247,246,247,0,0,0,0
