patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,2,6,8,4,1,12,12,12
0,500,6,7,9,6,5,0,0,0,0
1,0,326,159,486,472,470,1,12,12,12
1,500,256,239,238,239,238,0,0,0,0
2,0,247,150,425,424,425,1,9,9,9
2,500,248,218,216,216,216,0,0,0,0
3,0,250,150,425,425,424,1,8,8,8
3,500,248,217,216,217,216,0,0,0,0
4,0,247,247,425,424,423,1,7,7,7
4,500,252,218,216,217,217,0,0,0,0
5,0,256,263,424,423,904,1,10,10,10
5,500,258,217,216,217,217,0,0,0,0
6,0,251,250,422,420,421,1,7,7,7
6,500,254,218,217,216,216,0,0,0,0
7,0,285,281,453,451,452,1,6,6,6
7,500,283,246,247,245,245,0,0,0,0
8,0,281,287,450,449,450,1,6,6,6
8,500,283,247,246,245,245,0,0,0,0
9,0,282,285,451,449,450,1,9,9,9
9,500,281,246,246,245,245,0,0,0,0
