patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,353,36,549,547,547,1,34,34,34
0,1,500,344,556,555,555,555,0,0,0,0
0,2,0,345,45,565,557,556,1,28,28,28
0,2,500,348,564,563,562,566,0,0,0,0
0,3,0,354,56,560,558,559,1,28,28,28
0,3,500,348,567,565,565,566,0,0,0,0
1,3,0,662,33,553,547,546,1,26,26,26
1,3,500,718,612,611,610,611,0,0,0,0
0,4,0,368,40,626,625,625,1,32,32,32
0,4,500,376,634,632,631,631,0,0,0,0
2,4,0,719,154,606,604,605,1,14,14,14
2,4,500,722,612,608,614,607,0,0,0,0
0,5,0,398,60,617,616,616,1,24,24,24
0,5,500,402,624,623,622,624,0,0,0,0
2,5,0,691,58,551,548,547,1,19,19,19
2,5,500,687,564,556,556,555,0,0,0,0
0,6,0,356,41,559,557,558,1,36,36,36
0,6,500,354,566,564,585,564,0,0,0,0
3,6,0,672,58,544,544,548,1,10,10,10
3,6,500,680,556,553,553,554,0,0,0,0
0,7,0,393,90,621,618,618,1,28,28,28
0,7,500,390,628,625,622,624,0,0,0,0
3,7,0,739,64,601,599,599,1,11,11,11
3,7,500,739,609,607,614,611,0,0,0,0
0,8,0,372,41,621,618,618,1,32,32,32
0,8,500,376,627,626,626,625,0,0,0,0
4,8,0,725,65,605,601,599,1,11,11,11
4,8,500,722,608,606,606,606,0,0,0,0
0,9,0,394,60,618,622,620,1,30,30,30
0,9,500,388,627,625,625,626,0,0,0,0
4,9,0,739,65,604,601,600,1,12,12,12
4,9,500,739,613,606,606,605,0,0,0,0
