patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,0.298,0.053,0.415,0.415,0.415,0.001,0.022,0.022,0.022
0,1,500,0.299,0.422,0.422,0.422,0.422,0,0,0,0
0,2,0,0.299,0.076,0.429,0.435,0.431,0.001,0.02,0.02,0.02
0,2,500,0.304,0.442,0.44,0.454,0.439,0,0,0,0
0,3,0,0.301,0.054,0.423,0.421,0.422,0.001,0.02,0.02,0.02
0,3,500,0.301,0.43,0.429,0.429,0.428,0,0,0,0
1,3,0,0.576,0.048,0.411,0.41,0.406,0.001,0.018,0.018,0.018
1,3,500,0.576,0.427,0.424,0.423,0.424,0,0,0,0
0,4,0,0.302,0.053,0.43,0.428,0.428,0.001,0.02,0.02,0.02
0,4,500,0.298,0.436,0.434,0.435,0.436,0,0,0,0
2,4,0,0.567,0.051,0.415,0.415,0.415,0.001,0.013,0.013,0.013
2,4,500,0.572,0.426,0.425,0.424,0.419,0,0,0,0
0,5,0,0.305,0.058,0.42,0.419,0.417,0.001,0.02,0.02,0.02
0,5,500,0.308,0.425,0.425,0.423,0.423,0,0,0,0
2,5,0,0.572,0.048,0.406,0.405,0.404,0.001,0.018,0.018,0.018
2,5,500,0.574,0.414,0.422,0.413,0.417,0,0,0,0
0,6,0,0.304,0.055,0.427,0.424,0.426,0.001,0.018,0.018,0.018
0,6,500,0.303,0.433,0.43,0.433,0.43,0,0,0,0
3,6,0,0.56,0.047,0.41,0.405,0.409,0.001,0.013,0.013,0.013
3,6,500,0.56,0.418,0.412,0.416,0.413,0,0,0,0
0,7,0,0.298,0.052,0.423,0.423,0.423,0.001,0.02,0.02,0.02
0,7,500,0.298,0.43,0.43,0.434,0.429,0,0,0,0
3,7,0,0.56,0.047,0.406,0.405,0.402,0.001,0.014,0.014,0.014
3,7,500,0.562,0.411,0.412,0.413,0.416,0,0,0,0
0,8,0,0.298,0.048,0.45,0.449,0.448,0.001,0.02,0.02,0.02
0,8,500,0.297,0.456,0.456,0.455,0.456,0,0,0,0
4,8,0,0.562,0.051,0.41,0.409,0.409,0.001,0.011,0.011,0.011
4,8,500,0.558,0.419,0.416,0.416,0.414,0,0,0,0
0,9,0,0.293,0.062,0.434,0.431,0.431,0.001,0.018,0.018,0.018
0,9,500,0.295,0.435,0.425,0.432,0.432,0,0,0,0
4,9,0,0.56,0.051,0.405,0.403,0.404,0.001,0.013,0.013,0.013
4,9,500,0.56,0.413,0.408,0.411,0.411,0,0,0,0
