patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,2,4,10,6,1,24,24,24
0,500,3,6,8,4,6,0,0,0,0
1,0,449,117,792,771,770,1,24,24,24
1,500,374,335,335,333,334,0,0,0,0
2,0,376,232,757,755,756,1,18,18,18
2,500,377,336,336,335,335,0,0,0,0
3,0,377,233,756,754,755,1,15,15,15
3,500,375,338,336,336,337,0,0,0,0
4,0,381,268,757,756,755,1,14,14,14
4,500,379,342,339,340,340,0,0,0,0
5,0,380,526,754,755,754,1,13,13,13
5,500,378,341,340,340,339,0,0,0,0
6,0,380,479,752,754,753,1,15,15,15
6,500,376,342,339,340,339,0,0,0,0
7,0,376,486,750,748,747,1,13,13,13
7,500,376,338,337,337,336,0,0,0,0
8,0,377,476,752,751,750,1,15,15,15
8,500,376,337,335,336,335,0,0,0,0
9,0,383,513,756,754,755,1,14,14,14
9,500,382,343,343,342,342,0,0,0,0
