patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,3,6,8,8,1,16,16,16
0,500,3,5,5,5,5,0,0,0,0
1,0,366,92,582,544,546,1,16,16,16
1,500,310,269,266,267,268,0,0,0,0
2,0,311,75,544,542,542,1,13,13,13
2,500,311,268,267,268,267,0,0,0,0
3,0,317,317,535,535,536,1,10,10,10
3,500,316,277,274,275,276,0,0,0,0
4,0,317,334,539,539,536,1,12,12,12
4,500,317,276,277,275,275,0,0,0,0
5,0,310,327,531,528,529,1,11,11,11
5,500,310,270,267,268,268,0,0,0,0
6,0,339,349,558,558,558,1,10,10,10
6,500,339,299,297,297,298,0,0,0,0
7,0,311,342,531,530,530,1,8,8,8
7,500,310,270,270,268,268,0,0,0,0
8,0,311,318,529,528,529,1,11,11,11
8,500,310,270,268,268,269,0,0,0,0
9,0,317,363,535,536,535,1,10,10,10
9,500,317,277,276,275,275,0,0,0,0
