patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,92,55,54,54,55,0,0,0,0
0,1,500,94,78,78,77,77,0,0,0,0
0,2,0,92,60,60,60,60,0,0,0,0
0,2,500,92,71,70,70,70,0,0,0,0
0,3,0,95,55,54,54,54,0,0,0,0
0,3,500,94,79,78,77,78,0,0,0,0
1,3,0,146,54,54,54,54,0,0,0,0
1,3,500,153,85,70,70,70,0,0,0,0
0,4,0,94,55,54,54,54,0,0,0,0
0,4,500,93,71,71,70,70,0,0,0,0
2,4,0,159,60,60,60,59,0,0,0,0
2,4,500,150,71,70,70,70,0,0,0,0
0,5,0,94,55,54,54,54,0,0,0,0
0,5,500,94,71,70,71,70,0,0,0,0
2,5,0,159,60,60,60,60,0,0,0,0
2,5,500,146,71,71,70,70,0,0,0,0
0,6,0,94,54,54,54,54,0,0,0,0
0,6,500,92,71,70,70,71,0,0,0,0
3,6,0,159,60,60,60,60,0,0,0,0
3,6,500,146,71,70,75,73,0,0,0,0
0,7,0,94,55,54,54,54,0,0,0,0
0,7,500,94,71,70,70,70,0,0,0,0
3,7,0,161,60,60,60,60,0,0,0,0
3,7,500,146,71,70,70,71,0,0,0,0
0,8,0,92,55,54,54,55,0,0,0,0
0,8,500,94,71,70,70,70,0,0,0,0
4,8,0,159,60,59,60,59,0,0,0,0
4,8,500,146,71,70,70,70,0,0,0,0
0,9,0,95,55,54,54,54,0,0,0,0
0,9,500,94,72,70,70,70,0,0,0,0
4,9,0,160,60,60,60,60,0,0,0,0
4,9,500,146,71,70,70,70,0,0,0,0
