patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,8,6,2,2,1,1,1,1
0,500,5,3,2,2,4,0,0,0,0
1,0,143,47,69,70,69,1,1,1,1
1,500,67,50,45,45,45,0,0,0,0
2,0,65,47,62,61,62,1,1,1,1
2,500,74,48,45,44,44,0,0,0,0
3,0,70,45,62,61,61,1,1,1,1
3,500,65,50,45,45,45,0,0,0,0
4,0,67,48,63,62,61,1,1,1,1
4,500,68,54,46,45,45,0,0,0,0
5,0,80,47,66,66,66,1,1,1,1
5,500,65,56,46,46,46,0,0,0,0
6,0,77,46,66,66,66,1,1,1,1
6,500,65,54,47,47,48,0,0,0,0
7,0,79,46,67,66,67,1,1,1,1
7,500,75,48,47,46,47,0,0,0,0
8,0,81,45,67,67,66,1,1,1,1
8,500,64,56,47,47,47,0,0,0,0
9,0,75,45,67,67,67,1,1,1,1
9,500,76,48,47,47,46,0,0,0,0
