patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,5,5,3,1,1,1,1
0,500,3,3,3,5,5,0,0,0,0
1,0,96,46,67,67,67,1,1,1,1
1,500,74,51,47,48,48,0,0,0,0
2,0,74,46,70,68,68,1,1,1,1
2,500,77,48,47,47,47,0,0,0,0
3,0,74,50,70,68,68,1,1,1,1
3,500,74,52,48,48,47,0,0,0,0
4,0,76,46,69,67,68,1,1,1,1
4,500,68,54,48,49,48,0,0,0,0
5,0,76,47,68,68,68,1,1,1,1
5,500,71,52,48,48,48,0,0,0,0
6,0,76,47,68,68,68,1,1,1,1
6,500,77,48,48,48,48,0,0,0,0
7,0,69,52,68,68,68,1,1,1,1
7,500,78,49,48,48,48,0,0,0,0
8,0,74,49,68,68,68,1,1,1,1
8,500,71,52,48,49,48,0,0,0,0
9,0,75,49,68,67,68,1,1,1,1
9,500,65,54,48,48,48,0,0,0,0
