##bucket, min, mean, max, stddev, count, total
0 0.0 1.6530612244897953 28.0 4.200947415009317 49 81.0
1 0.0 0.775510204081633 9.0 1.6235930591649823 49 38.0
2 0.0 0.6734693877551022 9.0 1.5328045524196379 49 33.0
3 0.0 0.693877551020408 10.0 1.6099182385120916 49 34.0
4 0.0 0.9591836734693874 9.0 2.0912434864759026 49 47.0
5 0.0 0.7142857142857143 9.0 1.7677669529663687 49 35.0
6 0.0 0.5510204081632654 9.0 1.60806851649471 49 27.0
7 0.0 0.693877551020408 9.0 1.5572957548350312 49 34.0
8 0.0 0.510204081632653 9.0 1.4736922024232177 49 25.0
9 0.0 0.6734693877551021 9.0 1.4914723584157925 49 33.0
10 0.0 0.5714285714285716 10.0 1.5811388300841895 49 28.0
11 0.0 0.693877551020408 9.0 1.5572957548350312 49 34.0
12 0.0 0.7959183673469385 10.0 1.5939938288872426 49 39.0
13 0.0 1.9387755102040818 57.0 8.21940834059165 49 95.0
14 0.0 0.5510204081632654 9.0 1.5553834533885305 49 27.0
15 0.0 0.7551020408163267 10.0 1.6011794122471352 49 37.0
16 0.0 0.6938775510204082 9.0 1.4318414954272032 49 34.0
17 0.0 0.7142857142857142 9.0 1.5275252316519465 49 35.0
18 0.0 0.6938775510204079 10.0 1.781900689720729 49 34.0
19 0.0 0.7142857142857142 10.0 1.6708281379802852 49 35.0
20 0.0 0.653061224489796 10.0 1.575211895906961 49 32.0
21 0.0 0.6326530612244898 10.0 1.5369596279535718 49 31.0
22 0.0 0.7959183673469387 10.0 1.6070105765667126 49 39.0
23 0.0 0.7551020408163267 10.0 1.726395718504523 49 37.0
24 0.0 0.7755102040816328 10.0 1.6616420859405032 49 38.0
25 0.0 0.7551020408163267 10.0 1.6649651178140086 49 37.0
26 0.0 0.6530612244897959 11.0 1.7975796274454152 49 32.0
27 0.0 0.7142857142857142 10.0 1.6832508230603465 49 35.0
28 0.0 0.7142857142857142 10.0 1.6329931618554518 49 35.0
29 0.0 0.653061224489796 11.0 1.6900569567345354 49 32.0
30 0.0 0.7346938775510206 9.0 1.4545261285048827 49 36.0
31 0.0 0.7142857142857142 10.0 1.6329931618554518 49 35.0
32 0.0 0.6122448979591836 9.0 1.5250181218952268 49 30.0
33 0.0 0.653061224489796 9.0 1.4655917520487993 49 32.0
34 0.0 0.7346938775510206 10.0 1.5515517797257263 49 36.0
35 0.0 0.6122448979591836 10.0 1.5787168646643106 49 30.0
36 0.0 0.7346938775510206 11.0 1.7413537622120518 49 36.0
37 0.0 0.7142857142857143 11.0 1.7078251276599332 49 35.0
38 0.0 0.6734693877551021 10.0 1.6251635187220494 49 33.0
39 0.0 0.5510204081632654 11.0 1.6590813784767042 49 27.0
40 0.0 0.7346938775510204 9.0 1.4545261285048825 49 36.0
41 0.0 0.6938775510204082 10.0 1.5969251917441873 49 34.0
42 0.0 0.5714285714285716 9.0 1.443375672974064 49 28.0
43 0.0 0.673469387755102 9.0 1.3902600941017116 49 33.0
44 0.0 0.5918367346938774 10.0 1.5534687979236823 49 29.0
45 0.0 0.7142857142857142 9.0 1.443375672974064 49 35.0
46 0.0 0.7959183673469387 10.0 1.540827589272708 49 39.0
47 0.0 0.5918367346938775 9.0 1.3981888187183866 49 29.0
48 0.0 0.673469387755102 10.0 1.5597509830904739 49 33.0
49 0.0 0.7551020408163267 10.0 1.5749419598419327 49 37.0
50 0.0 0.673469387755102 10.0 1.5463364648694775 49 33.0
51 0.0 0.653061224489796 10.0 1.5485345277627713 49 32.0
52 0.0 0.6326530612244898 9.0 1.3948398586549335 49 31.0
53 0.0 0.7142857142857142 9.0 1.4288690166235203 49 35.0
54 0.0 0.653061224489796 10.0 1.5752118959069608 49 32.0
55 0.0 0.5714285714285715 9.0 1.443375672974064 49 28.0
56 0.0 0.7755102040816327 10.0 1.5036802924055057 49 38.0
57 0.0 0.693877551020408 9.0 1.4606517043294551 49 34.0
58 0.0 0.7142857142857142 10.0 1.5545631755148024 49 35.0
59 0.0 0.8163265306122449 10.0 1.5899878063965756 49 40.0
60 0.0 0.6938775510204082 9.0 1.4318414954272032 49 34.0
61 0.0 0.6122448979591836 10.0 1.5654648741216919 49 30.0
62 0.0 0.7142857142857142 10.0 1.5545631755148024 49 35.0
63 0.0 0.6938775510204082 9.0 1.4172167799460118 49 34.0
64 0.0 0.7959183673469387 10.0 1.5135442928869347 49 39.0
65 0.0 0.7142857142857142 10.0 1.5679073101855647 49 35.0
66 0.0 0.6122448979591836 9.0 1.455110627675955 49 30.0
67 0.0 0.7346938775510204 10.0 1.5515517797257263 49 36.0
68 0.0 0.6938775510204082 10.0 1.6099182385120916 49 34.0
69 0.0 0.7346938775510204 10.0 1.5515517797257263 49 36.0
70 0.0 0.6938775510204082 9.0 1.474845777709388 49 34.0
