##ver, min, mean, max, stddev, count, total
0 0.0 0.8979591836734693 8.0 1.6862791628215021 49 44.0
1 0.0 0.2448979591836734 4.0 0.7781016494461035 49 12.0
2 0.0 0.24489795918367346 4.0 0.7508498586295935 49 12.0
3 0.0 0.4285714285714285 8.0 1.2583057392117918 49 21.0
4 0.0 0.3877551020408165 4.0 0.8615955772724868 49 19.0
5 0.0 0.3673469387755103 4.0 0.8086479856067479 49 18.0
6 0.0 0.42857142857142855 4.0 0.8660254037844389 49 21.0
7 0.0 0.4285714285714286 4.0 0.8164965809277264 49 21.0
8 0.0 0.489795918367347 7.0 1.174777443099895 49 24.0
9 0.0 0.5306122448979591 4.0 0.8921425711997713 49 26.0
10 0.0 0.5306122448979591 6.0 1.0227015045197405 49 26.0
11 0.0 0.653061224489796 6.0 1.011414447036164 49 32.0
12 0.0 0.510204081632653 5.0 0.981547438563038 49 25.0
13 0.0 0.7755102040816328 9.0 1.4327320365076548 49 38.0
14 0.0 0.6734693877551021 7.0 1.1794729596667461 49 33.0
15 0.0 0.7346938775510204 7.0 1.2378662791958048 49 36.0
16 0.0 0.6734693877551021 5.0 0.9658276912843721 49 33.0
17 0.0 0.8571428571428572 9.0 1.4719601443879742 49 42.0
18 0.0 0.7142857142857142 5.0 0.9574271077563384 49 35.0
19 0.0 0.7755102040816328 6.0 1.2121830534626519 49 38.0
20 0.0 0.9387755102040818 5.0 1.1439726698604984 49 46.0
21 0.0 0.8163265306122449 5.0 1.2019683403303358 49 40.0
22 0.0 0.7551020408163266 5.0 0.9901728015203952 49 37.0
23 0.0 0.8775510204081631 5.0 1.0922578499989615 49 43.0
24 0.0 0.9387755102040817 5.0 1.0489709891386043 49 46.0
25 0.0 0.8775510204081632 5.0 0.8811132414268255 49 43.0
26 0.0 0.9387755102040817 5.0 0.922138891954147 49 46.0
27 0.0 0.8979591836734693 6.0 0.9841429850209709 49 44.0
28 0.0 3.2857142857142865 60.0 11.545201023224614 49 161.0
29 0.0 1.1020408163265305 5.0 1.0256075020685638 49 54.0
30 0.0 1.0 6.0 1.241638702145945 49 49.0
31 0.0 1.2040816326530615 7.0 1.290665071399475 49 59.0
32 0.0 1.0408163265306123 5.0 1.0598581601930945 49 51.0
33 0.0 1.142857142857143 5.0 1.1180339887498953 49 56.0
34 0.0 1.163265306122449 6.0 1.0477543202708637 49 57.0
35 0.0 1.306122448979592 6.0 1.1583767671590608 49 64.0
36 0.0 1.183673469387755 6.0 1.2191778204278199 49 58.0
37 0.0 1.306122448979592 6.0 1.1031032293914642 49 64.0
38 0.0 1.2653061224489797 7.0 1.1863022065098199 49 62.0
39 0.0 1.3673469387755102 8.0 1.4676210562082599 49 67.0
40 0.0 1.346938775510204 7.0 1.267395959046265 49 66.0
41 0.0 1.4081632653061227 7.0 1.1350177558621926 49 69.0
42 0.0 2.591836734693877 58.0 8.225768371776734 49 127.0
43 1.0 1.4081632653061227 8.0 1.3215894367978973 49 69.0
44 1.0 1.3877551020408165 7.0 1.0765749418606103 49 68.0
45 1.0 1.4897959183673468 8.0 1.2603314540824802 49 73.0
46 1.0 1.4897959183673468 7.0 1.082482659206601 49 73.0
47 1.0 1.469387755102041 7.0 1.0820898148245084 49 72.0
48 1.0 1.5102040816326534 8.0 1.260331454082481 49 74.0
49 1.0 1.4489795918367347 7.0 1.1736911946539275 49 71.0
50 1.0 1.5918367346938773 7.0 1.0976939340221914 49 78.0
51 1.0 1.653061224489796 7.0 1.234082324512214 49 81.0
52 1.0 1.6326530612244898 8.0 1.3337584356343724 49 80.0
