##ver, min, mean, max, stddev, count, total
39 1.0 1.3846153846153846 4.0 0.8697184926229038 13 18.0
40 1.0 1.3846153846153846 4.0 0.8697184926229038 13 18.0
41 1.0 1.3846153846153846 4.0 0.8697184926229038 13 18.0
42 1.0 1.692307692307692 5.0 1.3155870289605436 13 22.0
43 1.0 1.692307692307692 5.0 1.1821319289469756 13 22.0
44 1.0 1.5384615384615385 5.0 1.1982893790305564 13 20.0
45 1.0 1.846153846153846 5.0 1.3445044840729639 13 24.0
46 1.0 1.692307692307692 5.0 1.2506408613597124 13 22.0
47 1.0 1.692307692307692 5.0 1.1821319289469756 13 22.0
48 1.0 1.7692307692307692 5.0 1.2351684199496948 13 23.0
49 1.0 1.8461538461538463 5.0 1.2142318453899048 13 24.0
50 1.0 1.5384615384615385 5.0 1.1266014242982163 13 20.0
51 1.0 1.923076923076923 8.0 2.0191391920625676 13 25.0
52 1.0 1.846153846153846 8.0 1.9081471748860577 13 24.0
53 1.0 2.076923076923077 8.0 1.9774368283857795 13 27.0
54 1.0 2.076923076923077 8.0 1.8912755158683456 13 27.0
55 1.0 2.076923076923077 9.0 2.1779783615981456 13 27.0
56 1.0 1.923076923076923 7.0 1.6563785025137654 13 25.0
57 1.0 2.0 6.0 1.4719601443879744 13 26.0
58 1.0 1.7692307692307692 6.0 1.4232501627054275 13 23.0
59 1.0 2.153846153846154 9.0 2.154303980645638 13 28.0
60 1.0 2.3076923076923075 8.0 1.7974340685458339 13 30.0
61 1.0 2.3076923076923075 9.0 2.097006413303473 13 30.0
62 1.0 2.153846153846154 9.0 2.154303980645638 13 28.0
63 1.0 1.923076923076923 6.0 1.3821202589704018 13 25.0
64 1.0 2.076923076923077 6.0 1.3204505835470495 13 27.0
65 1.0 2.076923076923077 6.0 1.3204505835470495 13 27.0
66 1.0 1.923076923076923 6.0 1.3821202589704018 13 25.0
67 1.0 2.1538461538461537 6.0 1.281025230440697 13 28.0
68 1.0 2.3076923076923075 6.0 1.377474463442389 13 30.0
69 1.0 2.3076923076923075 8.0 1.7974340685458339 13 30.0
70 1.0 2.615384615384616 9.0 2.2926862533740326 13 34.0
71 1.0 2.692307692307692 10.0 2.5620504608813945 13 35.0
72 1.0 2.5384615384615383 9.0 2.331501112137293 13 33.0
73 1.0 2.4615384615384617 6.0 1.613246448179602 13 32.0
74 1.0 2.384615384615384 7.0 1.757766648262388 13 31.0
75 1.0 2.3846153846153846 7.0 1.7097008285302202 13 31.0
76 1.0 2.769230769230769 8.0 2.1273554065179194 13 36.0
77 2.0 2.923076923076923 9.0 1.9348358440936906 13 38.0
78 1.0 2.3846153846153846 6.0 1.3252962900462129 13 31.0
79 1.0 2.230769230769231 5.0 1.091928428198338 13 29.0
80 1.0 2.3846153846153846 5.0 1.2608503439122303 13 31.0
81 2.0 2.5384615384615383 5.0 0.8770580193070292 13 33.0
82 1.0 2.3076923076923075 5.0 1.0315534712764842 13 30.0
83 1.0 2.3846153846153846 5.0 1.1929278784054478 13 31.0
84 1.0 2.4615384615384617 6.0 1.3913653136029498 13 32.0
85 2.0 2.846153846153846 8.0 1.772293892396417 13 37.0
86 1.0 2.769230769230769 11.0 2.5545334262132924 13 36.0
87 2.0 2.846153846153846 9.0 2.0349510168614975 13 37.0
88 1.0 2.6153846153846154 6.0 1.26085034391223 13 34.0
