##bucket, min, mean, max, stddev, count, total
0 0.0 0.46153846153846145 4.0 1.1266014242982163 13 6.0
1 0.0 0.23076923076923073 3.0 0.8320502943378436 13 3.0
2 0.0 0.38461538461538464 4.0 1.1208970766356097 13 5.0
3 0.0 0.6923076923076922 4.0 1.109400392450458 13 9.0
4 0.0 0.46153846153846145 3.0 0.8770580193070292 13 6.0
5 0.0 0.3076923076923078 3.0 0.8548504142651105 13 4.0
6 0.0 4.0 46.0 12.668859459319927 13 52.0
7 0.0 0.6153846153846155 6.0 1.6602440351979155 13 8.0
8 0.0 0.6153846153846156 6.0 1.6602440351979155 13 8.0
9 0.0 0.923076923076923 5.0 1.3204505835470497 13 12.0
10 0.0 0.5384615384615385 4.0 1.1266014242982163 13 7.0
11 0.0 0.6923076923076922 6.0 1.652503927610833 13 9.0
12 0.0 0.6923076923076923 5.0 1.3774744634423888 13 9.0
13 0.0 0.6153846153846154 5.0 1.3867504905630723 13 8.0
14 0.0 0.6923076923076922 5.0 1.3774744634423888 13 9.0
15 0.0 0.7692307692307693 5.0 1.3634420996046581 13 10.0
16 0.0 0.9230769230769229 5.0 1.3204505835470497 13 12.0
17 0.0 0.9230769230769229 5.0 1.3821202589704018 13 12.0
18 0.0 1.0 5.0 1.2909944487358056 13 13.0
19 0.0 0.7692307692307693 4.0 1.091928428198338 13 10.0
20 0.0 0.846153846153846 4.0 1.0681880176381127 13 11.0
21 0.0 1.076923076923077 5.0 1.255755978254962 13 14.0
22 0.0 0.7692307692307693 3.0 0.8320502943378436 13 10.0
23 0.0 0.846153846153846 4.0 1.1435437497937313 13 11.0
24 0.0 1.0 4.0 1.0 13 13.0
25 0.0 1.076923076923077 3.0 1.0377490433255416 13 14.0
26 0.0 1.076923076923077 4.0 1.1875421719907089 13 14.0
27 0.0 1.0 3.0 1.0 13 13.0
28 0.0 1.076923076923077 3.0 0.8623164985025763 13 14.0
29 0.0 1.0769230769230769 3.0 0.6405126152203484 13 14.0
30 0.0 1.0 3.0 0.816496580927726 13 13.0
31 0.0 0.8461538461538461 4.0 1.143543749793731 13 11.0
32 0.0 1.0 4.0 1.0 13 13.0
33 0.0 1.2307692307692308 4.0 0.9268086959962983 13 16.0
34 1.0 1.3076923076923077 3.0 0.630425171956115 13 17.0
35 1.0 1.3076923076923077 4.0 0.8548504142651105 13 17.0
36 0.0 1.307692307692308 4.0 1.2506408613597129 13 17.0
37 0.0 1.2307692307692308 4.0 1.091928428198338 13 16.0
38 0.0 1.307692307692308 4.0 1.0315534712764842 13 17.0
39 0.0 1.3846153846153846 4.0 1.0439078454267834 13 18.0
40 1.0 1.4615384615384615 4.0 0.9674179220468453 13 19.0
41 1.0 1.3846153846153846 4.0 0.9607689228305225 13 18.0
42 1.0 1.4615384615384615 5.0 1.198289379030556 13 19.0
43 1.0 1.692307692307692 4.0 1.109400392450458 13 22.0
44 1.0 1.5384615384615385 4.0 1.1266014242982163 13 20.0
45 1.0 1.4615384615384615 5.0 1.198289379030556 13 19.0
46 1.0 1.6153846153846154 4.0 0.9607689228305227 13 21.0
47 1.0 1.5384615384615385 4.0 0.9674179220468453 13 20.0
48 1.0 1.692307692307692 6.0 1.5483655567842813 13 22.0
49 1.0 1.692307692307692 6.0 1.5483655567842813 13 22.0
50 1.0 1.7692307692307692 5.0 1.4806443503784736 13 23.0
51 1.0 1.7692307692307692 5.0 1.165750556068647 13 23.0
52 1.0 1.692307692307692 5.0 1.3155870289605438 13 22.0
53 1.0 1.8461538461538463 4.0 1.0681880176381127 13 24.0
54 1.0 1.3846153846153846 4.0 0.9607689228305225 13 18.0
55 1.0 1.8461538461538463 5.0 1.2810252304406968 13 24.0
56 1.0 2.0 5.0 1.224744871391589 13 26.0
57 1.0 1.8461538461538463 5.0 1.2810252304406968 13 24.0
58 1.0 1.923076923076923 5.0 1.3204505835470497 13 25.0
59 1.0 2.0 5.0 1.1547005383792515 13 26.0
60 1.0 2.0 5.0 1.1547005383792515 13 26.0
61 1.0 2.076923076923077 5.0 1.1875421719907089 13 27.0
62 1.0 1.923076923076923 5.0 1.0377490433255416 13 25.0
63 1.0 1.692307692307692 6.0 1.377474463442389 13 22.0
64 1.0 1.923076923076923 5.0 1.0377490433255416 13 25.0
65 1.0 1.7692307692307692 5.0 1.091928428198338 13 23.0
66 1.0 1.8461538461538463 5.0 1.0681880176381127 13 24.0
67 1.0 2.153846153846154 9.0 2.1152680620571416 13 28.0
68 1.0 2.153846153846154 9.0 2.154303980645638 13 28.0
