patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,6,6,0
1,0,-2,118,83,0
2,0,-2,115,85,0
3,0,-2,109,83,0
4,0,-2,112,93,0
5,0,-2,108,84,0
6,0,-2,109,83,0
7,0,-2,109,83,0
8,0,-2,110,93,0
9,0,-2,107,83,0
10,0,-2,110,83,0
11,0,-2,110,83,0
12,0,-2,111,92,0
13,0,-2,112,84,0
14,0,-2,113,83,0
15,0,-2,109,84,1
16,0,-2,109,83,0
17,0,-2,114,83,0
18,0,-2,110,84,1
19,0,-2,113,83,2
20,0,-2,111,84,1
21,0,-2,115,84,1
22,0,-2,113,93,1
23,0,-2,111,84,1
24,0,-2,110,83,1
25,0,-2,113,84,1
26,0,-2,109,84,1
27,0,-2,111,92,1
28,0,-2,106,84,1
29,0,-2,113,84,1
30,0,-2,109,84,1
31,0,-2,110,84,1
32,0,-2,116,84,1
33,0,-2,117,84,1
34,0,-2,121,86,1
35,0,-2,119,86,1
36,0,-2,118,86,1
37,0,-2,119,86,1
38,0,-2,115,86,1
39,0,-2,117,86,1
40,0,-2,115,86,1
41,0,-2,118,85,1
42,0,-2,117,86,1
43,0,-2,118,85,1
44,0,-2,114,87,1
45,0,-2,118,86,1
46,0,-2,120,85,1
47,0,-2,118,86,1
48,0,-2,117,87,1
49,0,-2,114,85,1
50,0,-2,117,85,1
51,0,-2,117,86,1
52,0,-2,114,86,1
53,0,-2,118,85,1
54,0,-2,118,86,1
55,0,-2,114,85,1
56,0,-2,119,86,1
57,0,-2,119,86,1
58,0,-2,113,85,1
59,0,-2,117,85,1
60,0,-2,115,85,1
61,0,-2,118,86,1
62,0,-2,118,87,1
63,0,-2,118,86,1
64,0,-2,116,86,1
65,0,-2,117,86,1
66,0,-2,117,86,1
67,0,-2,118,85,1
68,0,-2,119,85,1
69,0,-2,113,85,1
70,0,-2,117,86,1
71,0,-2,118,85,1
72,0,-2,115,85,1
73,0,-2,117,86,1
74,0,-2,119,86,1
75,0,-2,113,85,1
76,0,-2,116,99,1
77,0,-2,117,86,1
78,0,-2,118,85,1
79,0,-2,117,103,1
80,0,-2,116,86,1
81,0,-2,114,86,1
82,0,-2,118,86,1
83,0,-2,113,91,1
84,0,-2,116,84,1
85,0,-2,116,84,1
86,0,-2,116,84,1
87,0,-2,115,91,1
88,0,-2,113,84,1
