patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,17,5,4,4,4,0,0,0,0
0,500,4,4,3,4,4,0,0,0,0
1,0,87,99,88,74,63,0,0,0,0
1,500,111,100,116,92,91,0,0,0,0
2,0,111,68,77,86,62,0,0,0,0
2,500,111,107,112,83,82,0,0,0,0
3,0,132,77,84,68,56,0,0,0,0
3,500,99,108,114,82,83,0,0,0,0
4,0,127,69,75,79,57,0,0,0,0
4,500,99,108,114,83,83,0,0,0,0
5,0,121,67,75,80,57,0,0,0,0
5,500,99,109,113,82,83,0,0,0,0
6,0,99,67,74,83,56,0,0,0,0
6,500,121,107,111,83,83,0,0,0,0
7,0,122,68,76,80,57,0,0,0,0
7,500,109,119,115,83,82,0,0,0,0
8,0,103,68,75,82,56,0,0,0,0
8,500,125,108,111,83,82,0,0,0,0
9,0,122,78,64,79,56,0,0,0,0
9,500,119,107,112,83,83,0,0,0,0
10,0,119,78,64,80,55,0,0,0,0
10,500,119,107,111,83,83,0,0,0,0
11,0,119,76,64,80,56,0,0,0,0
11,500,119,106,110,83,83,0,0,0,0
12,0,110,87,64,83,56,0,0,0,0
12,500,120,108,114,84,82,0,0,0,0
13,0,102,67,93,81,55,0,0,0,0
13,500,119,108,112,83,83,0,0,0,0
14,0,121,78,65,80,56,0,0,0,0
14,500,120,107,113,84,82,0,0,0,0
15,0,102,77,64,83,57,0,0,0,0
15,500,119,108,112,84,84,0,0,0,0
16,0,122,77,65,79,57,0,0,0,0
16,500,99,127,115,84,84,0,0,0,0
17,0,119,83,66,81,57,0,0,0,0
17,500,119,108,113,83,82,0,0,0,0
18,0,120,76,65,80,56,0,0,0,0
18,500,120,108,111,83,84,0,0,0,0
19,0,120,77,65,81,57,0,0,0,0
19,500,119,107,111,83,83,0,0,0,0
20,0,102,78,65,82,57,0,0,0,0
20,500,119,107,113,84,84,0,0,0,0
21,0,112,88,65,73,57,0,0,0,0
21,500,132,121,109,83,84,0,0,0,0
22,0,121,78,84,80,57,0,0,0,0
22,500,123,108,114,84,83,0,0,0,0
23,0,119,77,65,80,56,0,0,0,0
23,500,118,107,112,84,83,0,0,0,0
24,0,121,77,65,79,57,0,0,0,0
24,500,100,109,105,83,82,0,0,0,0
25,0,119,76,65,81,57,0,0,0,0
25,500,125,107,111,86,83,0,0,0,0
26,0,121,76,66,81,57,0,0,0,0
26,500,98,127,114,83,84,0,0,0,0
27,0,120,77,65,81,56,0,0,0,0
27,500,119,107,111,83,83,0,0,0,0
28,0,102,79,65,82,57,0,0,0,0
28,500,121,108,111,82,83,0,0,0,0
29,0,121,78,94,70,57,0,0,0,0
29,500,119,107,111,84,83,0,0,0,0
30,0,119,80,66,80,57,0,0,0,0
30,500,100,108,114,83,84,0,0,0,0
31,0,110,89,65,83,57,0,0,0,0
