patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,19,5,4,3,3,0,0,0,0
0,500,4,15,3,3,4,0,0,0,0
1,0,349,108,102,101,102,0,0,0,0
1,500,192,270,125,120,118,0,0,0,0
2,0,191,140,125,100,99,0,0,0,0
2,500,189,204,119,118,118,0,0,0,0
3,0,166,159,125,100,100,0,0,0,0
3,500,186,198,119,119,118,0,0,0,0
4,0,189,159,100,100,101,0,0,0,0
4,500,165,186,131,118,119,0,0,0,0
5,0,186,159,100,99,99,0,0,0,0
5,500,190,196,119,118,118,0,0,0,0
6,0,191,161,101,101,101,0,0,0,0
6,500,188,197,119,118,119,0,0,0,0
7,0,189,181,101,101,100,0,0,0,0
7,500,187,178,119,118,118,0,0,0,0
8,0,187,178,100,106,102,0,0,0,0
8,500,187,179,120,119,119,0,0,0,0
9,0,188,178,101,101,100,0,0,0,0
9,500,187,177,119,119,118,0,0,0,0
10,0,176,155,100,99,99,0,0,0,0
10,500,176,182,118,118,119,0,0,0,0
11,0,195,149,102,101,100,0,0,0,0
11,500,186,194,119,119,119,0,0,0,0
12,0,194,144,100,100,99,0,0,0,0
12,500,176,174,118,118,118,0,0,0,0
13,0,184,155,100,99,100,0,0,0,0
13,500,185,193,120,119,119,0,0,0,0
14,0,200,145,101,100,100,0,0,0,0
14,500,185,175,119,119,119,0,0,0,0
15,0,195,164,100,100,100,0,0,0,0
15,500,186,173,119,118,118,0,0,0,0
16,0,165,165,112,99,100,0,0,0,0
16,500,182,176,118,119,119,0,0,0,0
17,0,189,156,100,100,100,0,0,0,0
17,500,185,175,119,118,118,0,0,0,0
18,0,186,154,101,101,101,0,0,0,0
18,500,185,195,118,118,118,0,0,0,0
19,0,186,177,101,100,101,0,0,0,0
19,500,186,176,119,122,119,0,0,0,0
20,0,186,154,100,101,100,0,0,0,0
20,500,185,193,119,118,118,0,0,0,0
21,0,189,176,101,101,100,0,0,0,0
21,500,185,194,119,118,118,0,0,0,0
22,0,187,175,101,100,100,0,0,0,0
22,500,165,186,142,119,118,0,0,0,0
23,0,184,160,101,100,100,0,0,0,0
23,500,185,195,119,118,118,0,0,0,0
24,0,187,174,101,100,100,0,0,0,0
24,500,185,171,118,118,119,0,0,0,0
25,0,196,164,100,100,100,0,0,0,0
25,500,210,170,118,118,118,0,0,0,0
26,0,185,155,99,100,100,0,0,0,0
26,500,184,193,118,118,118,0,0,0,0
27,0,186,153,100,100,101,0,0,0,0
27,500,184,196,119,119,119,0,0,0,0
28,0,187,153,100,100,104,0,0,0,0
28,500,187,192,119,119,118,0,0,0,0
29,0,197,163,101,100,99,0,0,0,0
29,500,195,159,118,118,118,0,0,0,0
30,0,194,141,100,100,100,0,0,0,0
30,500,194,159,118,118,119,0,0,0,0
31,0,185,141,100,104,102,0,0,0,0
31,500,194,180,118,119,119,0,0,0,0
32,0,198,142,100,99,99,0,0,0,0
32,500,194,159,119,119,118,0,0,0,0
33,0,195,141,101,100,101,0,0,0,0
33,500,195,160,119,118,119,0,0,0,0
34,0,198,162,106,102,100,0,0,0,0
34,500,195,160,118,118,118,0,0,0,0
35,0,187,153,101,100,100,0,0,0,0
35,500,195,161,118,117,118,0,0,0,0
36,0,195,141,100,100,100,0,0,0,0
36,500,195,160,118,117,117,0,0,0,0
37,0,199,144,100,99,99,0,0,0,0
37,500,196,180,118,118,117,0,0,0,0
38,0,196,142,101,100,100,0,0,0,0
38,500,185,160,118,118,118,0,0,0,0
39,0,195,164,100,99,100,0,0,0,0
39,500,184,192,119,119,119,0,0,0,0
40,0,201,144,102,101,100,0,0,0,0
40,500,169,195,119,118,117,0,0,0,0
41,0,165,158,125,100,100,0,0,0,0
41,500,176,186,119,119,119,0,0,0,0
42,0,167,158,125,100,101,0,0,0,0
42,500,166,190,130,118,122,0,0,0,0
43,0,167,145,122,100,100,0,0,0,0
43,500,163,196,118,118,118,0,0,0,0
44,0,188,152,101,100,100,0,0,0,0
44,500,194,179,119,117,118,0,0,0,0
45,0,195,142,100,99,99,0,0,0,0
45,500,185,171,119,122,118,0,0,0,0
46,0,184,155,100,99,99,0,0,0,0
46,500,197,183,118,118,118,0,0,0,0
47,0,167,149,179,121,100,0,0,0,0
47,500,165,199,118,118,119,0,0,0,0
48,0,166,150,132,110,109,0,0,0,0
48,500,183,185,119,118,117,0,0,0,0
49,0,163,164,112,99,100,0,0,0,0
49,500,162,197,118,117,116,0,0,0,0
50,0,173,171,100,100,100,0,0,0,0
50,500,167,170,143,119,119,0,0,0,0
51,0,167,186,113,99,100,0,0,0,0
51,500,170,201,119,119,119,0,0,0,0
52,0,164,150,125,100,99,0,0,0,0
52,500,204,171,118,118,118,0,0,0,0
53,0,164,158,113,100,100,0,0,0,0
53,500,204,174,117,117,117,0,0,0,0
54,0,186,123,124,99,103,1,1,1,1
54,500,175,172,118,118,117,0,0,0,0
55,0,175,109,125,99,99,1,1,1,1
55,500,177,186,118,117,117,0,0,0,0
56,0,185,121,128,100,99,1,1,1,1
56,500,185,196,118,118,118,0,0,0,0
57,0,188,121,125,99,103,1,1,1,1
57,500,190,194,118,118,117,0,0,0,0
58,0,185,121,126,100,99,1,1,1,1
58,500,176,172,129,117,118,0,0,0,0
59,0,186,98,127,99,99,1,1,1,1
59,500,184,193,118,117,118,0,0,0,0
60,0,185,121,127,100,99,1,1,1,1
60,500,176,205,118,118,117,0,0,0,0
61,0,187,100,125,98,99,1,1,1,1
61,500,188,175,118,118,118,0,0,0,0
62,0,187,143,113,100,100,0,0,0,0
62,500,188,193,119,119,118,0,0,0,0
63,0,187,158,101,100,101,0,0,0,0
63,500,185,178,120,119,118,0,0,0,0
64,0,187,143,114,100,100,0,0,0,0
64,500,175,182,118,119,119,0,0,0,0
65,0,177,153,115,101,100,0,0,0,0
65,500,185,194,120,119,119,0,0,0,0
66,0,190,159,101,100,100,0,0,0,0
66,500,187,177,118,118,118,0,0,0,0
67,0,186,144,114,100,100,0,0,0,0
67,500,167,195,120,119,120,0,0,0,0
68,0,185,122,124,99,99,1,1,1,1
68,500,174,182,118,118,117,0,0,0,0
69,0,192,157,100,100,100,0,0,0,0
69,500,185,197,119,118,119,0,0,0,0
70,0,176,154,100,100,99,0,0,0,0
70,500,174,171,119,120,119,0,0,0,0
71,0,185,143,102,101,100,0,0,0,0
71,500,195,180,120,119,122,0,0,0,0
72,0,197,144,102,100,100,0,0,0,0
72,500,176,184,120,119,118,0,0,0,0
73,0,179,156,101,101,101,0,0,0,0
73,500,187,183,119,119,118,0,0,0,0
74,0,185,153,100,100,100,0,0,0,0
74,500,176,171,121,119,118,0,0,0,0
75,0,202,143,101,101,100,0,0,0,0
75,500,194,160,118,118,118,0,0,0,0
76,0,197,143,101,101,100,0,0,0,0
76,500,188,185,120,120,118,0,0,0,0
77,0,215,144,100,100,100,0,0,0,0
77,500,186,175,119,118,118,0,0,0,0
78,0,188,154,101,100,100,0,0,0,0
78,500,200,183,118,118,117,0,0,0,0
79,0,186,176,101,101,100,0,0,0,0
79,500,178,185,119,118,119,0,0,0,0
80,0,189,174,100,99,99,0,0,0,0
80,500,178,185,119,118,118,0,0,0,0
