patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,74,91,74,68,54,0,0,0,0
0,1,500,94,164,134,120,121,0,0,0,0
0,2,0,96,85,61,69,55,0,0,0,0
0,2,500,82,168,132,120,120,0,0,0,0
0,3,0,84,77,82,89,61,0,0,0,0
0,3,500,83,168,133,120,120,0,0,0,0
1,3,0,156,83,71,56,55,0,0,0,0
1,3,500,156,162,121,120,121,0,0,0,0
0,4,0,83,76,82,70,55,0,0,0,0
0,4,500,82,168,133,120,120,0,0,0,0
2,4,0,156,83,70,56,55,0,0,0,0
2,4,500,165,152,119,119,120,0,0,0,0
0,5,0,113,90,71,69,54,0,0,0,0
0,5,500,82,168,133,119,119,0,0,0,0
2,5,0,155,81,70,55,56,0,0,0,0
2,5,500,165,150,120,119,119,0,0,0,0
0,6,0,83,87,72,69,55,0,0,0,0
0,6,500,93,157,133,121,119,0,0,0,0
3,6,0,154,81,69,55,55,0,0,0,0
3,6,500,174,141,120,156,123,0,0,0,0
0,7,0,84,77,82,70,54,0,0,0,0
0,7,500,94,157,133,120,119,0,0,0,0
3,7,0,155,82,69,54,54,0,0,0,0
3,7,500,164,152,120,120,120,0,0,0,0
0,8,0,83,87,72,70,56,0,0,0,0
0,8,500,94,156,133,120,119,0,0,0,0
4,8,0,165,73,69,55,55,0,0,0,0
4,8,500,164,196,121,119,120,0,0,0,0
0,9,0,104,96,92,80,54,0,0,0,0
0,9,500,104,199,142,120,120,0,0,0,0
4,9,0,175,93,82,54,56,0,0,0,0
4,9,500,154,175,131,119,120,0,0,0,0
0,10,0,94,75,81,81,55,0,0,0,0
0,10,500,93,166,145,120,119,0,0,0,0
5,10,0,170,85,81,56,55,0,0,0,0
5,10,500,174,152,132,120,120,0,0,0,0
0,11,0,104,94,74,82,55,0,0,0,0
0,11,500,95,166,146,119,119,0,0,0,0
5,11,0,174,93,83,54,56,0,0,0,0
5,11,500,174,164,120,120,120,0,0,0,0
0,12,0,94,84,70,81,55,0,0,0,0
0,12,500,93,188,153,120,119,0,0,0,0
6,12,0,158,72,81,69,55,0,0,0,0
6,12,500,174,184,121,120,119,0,0,0,0
0,13,0,104,95,73,81,54,0,0,0,0
0,13,500,103,179,144,120,120,0,0,0,0
6,13,0,165,71,82,54,54,0,0,0,0
6,13,500,174,165,120,120,120,0,0,0,0
0,14,0,104,95,76,80,55,0,0,0,0
0,14,500,95,156,149,119,120,0,0,0,0
7,14,0,195,73,81,55,54,0,0,0,0
7,14,500,174,188,121,120,118,0,0,0,0
0,15,0,96,76,70,81,54,0,0,0,0
0,15,500,93,167,144,119,118,0,0,0,0
7,15,0,155,82,83,55,55,0,0,0,0
7,15,500,172,163,119,150,119,0,0,0,0
0,16,0,103,96,73,84,56,0,0,0,0
0,16,500,105,180,146,120,119,0,0,0,0
8,16,0,194,75,81,55,55,0,0,0,0
8,16,500,170,164,131,120,119,0,0,0,0
0,17,0,94,74,71,82,55,0,0,0,0
0,17,500,100,166,145,119,119,0,0,0,0
8,17,0,154,81,82,55,55,0,0,0,0
8,17,500,189,185,120,119,118,0,0,0,0
0,18,0,96,75,71,93,54,0,0,0,0
0,18,500,84,177,148,119,119,0,0,0,0
9,18,0,155,82,82,66,54,0,0,0,0
9,18,500,176,185,120,120,119,0,0,0,0
0,19,0,104,95,72,83,55,0,0,0,0
0,19,500,106,178,145,119,140,0,0,0,0
9,19,0,156,91,81,55,55,0,0,0,0
9,19,500,164,174,119,119,119,0,0,0,0
0,20,0,84,75,72,71,78,0,0,0,0
0,20,500,103,179,147,119,120,0,0,0,0
10,20,0,157,81,80,68,54,0,0,0,0
10,20,500,174,185,119,118,120,0,0,0,0
0,21,0,103,75,92,83,55,0,0,0,0
0,21,500,107,212,134,119,119,0,0,0,0
10,21,0,154,81,82,68,54,0,0,0,0
10,21,500,166,178,120,119,119,0,0,0,0
0,22,0,96,75,70,81,68,0,0,0,0
0,22,500,105,178,145,119,119,0,0,0,0
11,22,0,175,92,84,54,54,0,0,0,0
11,22,500,155,175,133,119,119,0,0,0,0
0,23,0,109,77,91,82,54,0,0,0,0
0,23,500,105,178,146,119,119,0,0,0,0
11,23,0,174,94,71,67,55,0,0,0,0
11,23,500,165,162,132,119,118,0,0,0,0
0,24,0,104,95,72,80,55,0,0,0,0
0,24,500,104,179,146,119,119,0,0,0,0
12,24,0,166,80,80,54,55,0,0,0,0
12,24,500,173,210,121,119,120,0,0,0,0
0,25,0,95,99,81,81,55,0,0,0,0
0,25,500,84,201,147,119,119,0,0,0,0
12,25,0,189,101,83,55,55,0,0,0,0
12,25,500,179,197,120,119,119,0,0,0,0
0,26,0,104,97,93,80,55,0,0,0,0
0,26,500,84,200,146,119,119,0,0,0,0
13,26,0,179,83,83,55,54,0,0,0,0
13,26,500,197,186,119,118,118,0,0,0,0
0,27,0,103,97,92,80,55,0,0,0,0
0,27,500,96,191,146,120,119,0,0,0,0
13,27,0,195,91,80,54,55,0,0,0,0
13,27,500,197,163,120,119,119,0,0,0,0
0,28,0,106,97,71,81,54,0,0,0,0
0,28,500,97,211,145,119,119,0,0,0,0
14,28,0,197,72,81,55,54,0,0,0,0
14,28,500,175,186,119,119,118,0,0,0,0
0,29,0,102,96,93,82,55,0,0,0,0
0,29,500,104,209,134,119,119,0,0,0,0
14,29,0,196,72,80,55,55,0,0,0,0
14,29,500,196,165,119,122,119,0,0,0,0
0,30,0,105,97,91,83,54,0,0,0,0
0,30,500,105,200,145,118,119,0,0,0,0
15,30,0,197,93,83,53,54,0,0,0,0
15,30,500,176,184,119,119,120,0,0,0,0
0,31,0,94,87,93,79,55,0,0,0,0
0,31,500,94,211,146,119,120,0,0,0,0
15,31,0,198,74,80,60,54,0,0,0,0
15,31,500,197,184,120,119,120,0,0,0,0
0,32,0,106,94,71,82,55,0,0,0,0
0,32,500,95,211,133,119,120,0,0,0,0
16,32,0,175,93,80,55,54,0,0,0,0
16,32,500,195,159,119,119,119,0,0,0,0
0,33,0,94,105,71,79,54,0,0,0,0
0,33,500,104,200,147,120,119,0,0,0,0
16,33,0,195,93,83,55,54,0,0,0,0
16,33,500,199,182,119,119,120,0,0,0,0
0,34,0,95,106,71,82,55,0,0,0,0
0,34,500,84,200,144,119,119,0,0,0,0
17,34,0,198,92,81,54,55,0,0,0,0
17,34,500,199,184,120,119,120,0,0,0,0
0,35,0,105,98,72,80,54,0,0,0,0
0,35,500,93,211,143,118,119,0,0,0,0
17,35,0,198,72,82,55,54,0,0,0,0
17,35,500,199,183,118,119,119,0,0,0,0
0,36,0,94,96,83,72,53,0,0,0,0
0,36,500,105,202,143,119,119,0,0,0,0
18,36,0,179,93,80,55,54,0,0,0,0
18,36,500,197,165,120,120,118,0,0,0,0
0,37,0,108,94,72,79,54,0,0,0,0
