patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.019615384615384618,0.006461538461538461,0.003769230769230769,0.0035384615384615385,0.004384615384615385,0,0,0,0
0,500,0.007538461538461538,0.004692307692307693,0.004538461538461538,0.004615384615384615,0.005384615384615385,0,0,0,0
1,0,0.4237692307692308,0.11907692307692308,0.10823076923076923,0.09946153846153846,0.09253846153846153,0,0,0,0
1,500,0.16276923076923078,0.18192307692307694,0.131,0.11692307692307692,0.1153076923076923,0,0,0,0
2,0,0.16938461538461538,0.1236923076923077,0.11,0.10046153846153846,0.09146153846153847,0,0,0,0
2,500,0.166,0.15976923076923077,0.13523076923076924,0.11415384615384616,0.11253846153846153,0,0,0,0
3,0,0.16207692307692306,0.12638461538461537,0.11261538461538462,0.10292307692307692,0.09423076923076923,0,0,0,0
3,500,0.165,0.16176923076923078,0.1356153846153846,0.11392307692307692,0.11284615384615385,0,0,0,0
4,0,0.16753846153846155,0.12807692307692306,0.11192307692307692,0.10184615384615384,0.09030769230769231,0,0,0,0
4,500,0.16507692307692307,0.16523076923076924,0.13384615384615384,0.113,0.11307692307692307,0,0,0,0
5,0,0.16746153846153844,0.12992307692307695,0.111,0.09823076923076923,0.09076923076923077,0,0,0,0
5,500,0.16292307692307692,0.16484615384615384,0.13415384615384615,0.11276923076923077,0.11315384615384616,0,0,0,0
6,0,0.1666153846153846,0.13184615384615384,0.11,0.09761538461538462,0.09023076923076923,0,0,0,0
6,500,0.16538461538461538,0.16230769230769232,0.13115384615384615,0.1133076923076923,0.113,0,0,0,0
7,0,0.16907692307692307,0.1306923076923077,0.10646153846153847,0.0993076923076923,0.09030769230769231,0,0,0,0
7,500,0.16315384615384615,0.15684615384615383,0.13638461538461538,0.11292307692307692,0.11307692307692307,0,0,0,0
8,0,0.17,0.13115384615384615,0.10661538461538461,0.09784615384615383,0.09007692307692308,0,0,0,0
8,500,0.16438461538461538,0.15830769230769232,0.13323076923076924,0.11276923076923077,0.11276923076923077,0,0,0,0
9,0,0.16453846153846155,0.13376923076923078,0.10953846153846153,0.09915384615384616,0.09030769230769231,0,0,0,0
9,500,0.16676923076923078,0.15784615384615383,0.13553846153846155,0.11284615384615385,0.11276923076923077,0,0,0,0
10,0,0.169,0.1266923076923077,0.10692307692307693,0.10146153846153846,0.08976923076923077,0,0,0,0
10,500,0.16623076923076924,0.1576923076923077,0.13369230769230767,0.11284615384615385,0.11492307692307692,0,0,0,0
11,0,0.16746153846153844,0.12623076923076923,0.10853846153846153,0.09946153846153846,0.09015384615384615,0,0,0,0
11,500,0.16684615384615384,0.1596153846153846,0.13184615384615384,0.11269230769230769,0.11253846153846153,0,0,0,0
12,0,0.16823076923076924,0.12738461538461537,0.10723076923076923,0.09992307692307692,0.08992307692307693,0,0,0,0
12,500,0.16446153846153846,0.16146153846153846,0.13184615384615384,0.11261538461538462,0.11223076923076923,0,0,0,0
13,0,0.16638461538461538,0.13184615384615384,0.10938461538461539,0.09692307692307692,0.09,0,0,0,0
13,500,0.16584615384615384,0.159,0.13415384615384615,0.11284615384615385,0.113,0,0,0,0
14,0,0.17115384615384616,0.12653846153846154,0.105,0.09969230769230769,0.09223076923076923,0,0,0,0
14,500,0.16315384615384615,0.1576923076923077,0.13469230769230767,0.11269230769230769,0.11246153846153847,0,0,0,0
15,0,0.17046153846153844,0.12446153846153847,0.11,0.09815384615384616,0.09007692307692308,0,0,0,0
15,500,0.16769230769230767,0.16330769230769232,0.12884615384615383,0.11261538461538462,0.11276923076923077,0,0,0,0
16,0,0.15907692307692306,0.13315384615384615,0.109,0.09923076923076922,0.08984615384615384,0,0,0,0
16,500,0.16323076923076923,0.16276923076923078,0.13276923076923078,0.11307692307692307,0.11261538461538462,0,0,0,0
17,0,0.1696153846153846,0.12738461538461537,0.10553846153846154,0.10038461538461539,0.09176923076923077,0,0,0,0
17,500,0.16646153846153847,0.1596923076923077,0.1326153846153846,0.11269230769230769,0.11253846153846153,0,0,0,0
18,0,0.172,0.1276923076923077,0.10892307692307691,0.09646153846153847,0.09038461538461538,0,0,0,0
18,500,0.16815384615384615,0.16492307692307692,0.12915384615384615,0.11284615384615385,0.11276923076923077,0,0,0,0
19,0,0.17107692307692307,0.12838461538461537,0.10876923076923077,0.09938461538461539,0.09015384615384615,0,0,0,0
19,500,0.16753846153846155,0.15992307692307695,0.13076923076923078,0.11292307692307692,0.11269230769230769,0,0,0,0
20,0,0.16684615384615384,0.12284615384615384,0.1093076923076923,0.09984615384615383,0.09115384615384615,0,0,0,0
20,500,0.16330769230769232,0.16284615384615383,0.13146153846153846,0.113,0.11276923076923077,0,0,0,0
21,0,0.165,0.13346153846153846,0.10861538461538461,0.09869230769230769,0.09023076923076923,0,0,0,0
21,500,0.17215384615384616,0.16138461538461538,0.12830769230769232,0.11261538461538462,0.11276923076923077,0,0,0,0
22,0,0.16792307692307692,0.12753846153846154,0.10807692307692308,0.1003076923076923,0.09,0,0,0,0
22,500,0.16423076923076924,0.1616923076923077,0.13423076923076924,0.11292307692307692,0.11284615384615385,0,0,0,0
23,0,0.16684615384615384,0.12784615384615383,0.11153846153846153,0.09992307692307692,0.0896923076923077,0,0,0,0
