patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,90,16,4,3,3,0,0,0,0
0,500,4,3,4,4,3,0,0,0,0
1,0,1063,76,65,63,63,0,0,0,0
1,500,104,251,97,92,92,0,0,0,0
2,0,111,117,85,69,76,0,0,0,0
2,500,116,131,137,84,84,0,0,0,0
3,0,110,90,96,84,55,0,0,0,0
3,500,112,181,110,82,83,0,0,0,0
4,0,105,111,97,82,57,0,0,0,0
4,500,110,183,109,84,83,0,0,0,0
5,0,127,111,97,57,57,0,0,0,0
5,500,111,162,131,83,83,0,0,0,0
6,0,107,133,102,84,57,0,0,0,0
6,500,91,177,116,92,92,0,0,0,0
7,0,112,92,94,72,56,0,0,0,0
7,500,90,142,135,83,83,0,0,0,0
8,0,114,112,108,56,56,0,0,0,0
8,500,108,153,118,83,83,0,0,0,0
9,0,109,103,108,69,57,0,0,0,0
9,500,90,167,135,83,84,0,0,0,0
10,0,114,106,110,81,56,0,0,0,0
10,500,88,127,145,83,83,0,0,0,0
11,0,106,78,106,82,56,0,0,0,0
11,500,100,149,135,84,83,0,0,0,0
12,0,106,99,96,91,56,0,0,0,0
12,500,91,167,142,83,82,0,0,0,0
13,0,109,107,96,68,57,0,0,0,0
13,500,99,147,143,83,83,0,0,0,0
14,0,113,122,77,86,86,0,0,0,0
14,500,91,152,145,83,82,0,0,0,0
15,0,96,112,107,81,56,0,0,0,0
15,500,99,159,122,83,82,0,0,0,0
16,0,99,112,107,72,57,0,0,0,0
16,500,91,141,144,82,83,0,0,0,0
17,0,107,100,86,78,57,0,0,0,0
17,500,99,161,119,82,83,0,0,0,0
18,0,109,104,106,68,56,0,0,0,0
18,500,99,161,119,83,83,0,0,0,0
19,0,115,89,85,80,56,0,0,0,0
19,500,110,119,132,83,82,0,0,0,0
20,0,115,90,84,80,56,0,0,0,0
20,500,108,120,133,83,82,0,0,0,0
21,0,94,120,97,81,56,0,0,0,0
21,500,111,149,125,83,83,0,0,0,0
22,0,104,105,79,92,56,0,0,0,0
22,500,90,155,144,83,83,0,0,0,0
23,0,116,98,126,69,56,0,0,0,0
23,500,100,127,133,83,82,0,0,0,0
24,0,115,98,95,79,56,0,0,0,0
24,500,99,139,140,83,83,0,0,0,0
25,0,113,99,85,82,56,0,0,0,0
25,500,108,125,125,83,83,0,0,0,0
26,0,111,93,84,81,56,0,0,0,0
26,500,110,127,144,83,83,0,0,0,0
27,0,98,108,85,84,57,0,0,0,0
27,500,98,144,140,83,83,0,0,0,0
28,0,105,105,93,82,56,0,0,0,0
28,500,98,127,141,82,82,0,0,0,0
29,0,121,97,104,70,56,0,0,0,0
29,500,108,129,135,83,83,0,0,0,0
30,0,114,93,85,81,56,0,0,0,0
30,500,110,128,144,84,82,0,0,0,0
31,0,112,99,96,82,56,0,0,0,0
31,500,108,160,129,82,82,0,0,0,0
32,0,110,100,108,68,56,0,0,0,0
32,500,109,158,129,82,83,0,0,0,0
33,0,108,100,106,69,57,0,0,0,0
33,500,110,170,117,83,83,0,0,0,0
34,0,127,82,106,71,57,0,0,0,0
34,500,109,128,136,83,83,0,0,0,0
35,0,115,98,94,83,57,0,0,0,0
35,500,89,170,125,83,83,0,0,0,0
36,0,115,78,116,81,57,0,0,0,0
36,500,90,161,144,83,83,0,0,0,0
37,0,128,99,85,80,57,0,0,0,0
37,500,116,170,121,82,83,0,0,0,0
38,0,127,99,126,57,56,0,0,0,0
38,500,98,172,113,83,82,0,0,0,0
39,0,114,100,107,67,56,0,0,0,0
39,500,107,159,112,83,83,0,0,0,0
40,0,112,108,85,80,56,0,0,0,0
40,500,107,159,111,82,82,0,0,0,0
41,0,109,100,107,69,56,0,0,0,0
41,500,109,150,121,83,87,0,0,0,0
42,0,105,121,104,81,57,0,0,0,0
42,500,89,169,125,82,82,0,0,0,0
43,0,127,98,113,71,56,0,0,0,0
43,500,98,161,122,83,83,0,0,0,0
44,0,108,109,84,81,56,0,0,0,0
44,500,108,160,113,83,82,0,0,0,0
45,0,114,109,85,80,56,0,0,0,0
45,500,108,165,121,85,83,0,0,0,0
46,0,98,110,98,80,57,0,0,0,0
46,500,109,118,132,83,84,0,0,0,0
47,0,127,90,116,57,57,0,0,0,0
47,500,110,172,122,83,82,0,0,0,0
48,0,103,110,96,81,56,0,0,0,0
48,500,109,159,113,82,82,0,0,0,0
49,0,108,109,105,78,56,0,0,0,0
49,500,107,158,130,140,82,0,0,0,0
50,0,90,119,116,83,56,0,0,0,0
50,500,99,170,134,82,82,0,0,0,0
51,0,104,122,97,79,56,0,0,0,0
51,500,109,161,119,83,83,0,0,0,0
52,0,110,109,112,71,57,0,0,0,0
52,500,90,140,115,96,83,0,0,0,0
53,0,127,98,85,81,57,0,0,0,0
53,500,90,174,141,83,82,0,0,0,0
54,0,109,110,85,80,57,0,0,0,0
54,500,111,170,118,83,83,0,0,0,0
55,0,108,109,104,79,57,0,0,0,0
55,500,97,169,120,83,83,0,0,0,0
56,0,89,121,117,80,56,0,0,0,0
56,500,90,175,142,84,82,0,0,0,0
57,0,110,110,115,68,57,0,0,0,0
57,500,111,150,122,82,83,0,0,0,0
58,0,90,119,94,84,56,0,0,0,0
58,500,107,166,112,83,83,0,0,0,0
59,0,98,120,106,68,56,0,0,0,0
59,500,107,159,110,82,83,0,0,0,0
60,0,112,101,105,68,56,0,0,0,0
60,500,107,159,111,83,83,0,0,0,0
61,0,132,89,108,69,56,0,0,0,0
61,500,116,170,121,83,83,0,0,0,0
62,0,94,120,105,82,56,0,0,0,0
