patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,4,3,4,4,0,0,0,0
0,500,4,4,4,4,4,0,0,0,0
1,0,995,215,201,197,196,0,0,0,0
1,500,316,219,217,215,215,0,0,0,0
2,0,361,198,197,195,195,0,0,0,0
2,500,341,230,216,215,215,0,0,0,0
3,0,321,223,197,197,197,0,0,0,0
3,500,337,241,215,216,216,0,0,0,0
4,0,352,211,203,198,196,0,0,0,0
4,500,338,242,217,216,217,0,0,0,0
5,0,339,223,197,196,196,0,0,0,0
5,500,338,242,216,216,219,0,0,0,0
6,0,341,222,197,197,198,0,0,0,0
6,500,348,231,217,216,215,0,0,0,0
7,0,363,200,198,198,199,0,0,0,0
7,500,351,231,217,216,216,0,0,0,0
8,0,339,221,197,195,196,0,0,0,0
8,500,347,230,216,216,215,0,0,0,0
9,0,349,209,203,197,196,0,0,0,0
9,500,347,229,215,215,216,0,0,0,0
10,0,353,211,196,195,196,0,0,0,0
10,500,348,229,216,216,219,0,0,0,0
11,0,350,210,196,196,196,0,0,0,0
11,500,347,229,216,216,215,0,0,0,0
12,0,347,209,197,195,196,0,0,0,0
12,500,350,230,215,215,214,0,0,0,0
13,0,349,209,196,196,195,0,0,0,0
13,500,358,217,216,215,215,0,0,0,0
14,0,347,197,200,196,195,0,0,0,0
14,500,295,242,215,214,215,0,0,0,0
15,0,347,197,195,197,195,0,0,0,0
15,500,347,228,215,215,217,0,0,0,0
16,0,337,219,196,195,195,0,0,0,0
16,500,336,238,215,214,215,0,0,0,0
17,0,348,211,196,196,196,0,0,0,0
17,500,347,232,215,216,214,0,0,0,0
18,0,347,208,196,195,195,0,0,0,0
18,500,347,229,215,215,215,0,0,0,0
19,0,347,209,196,200,196,0,0,0,0
19,500,349,229,214,214,214,0,0,0,0
20,0,336,209,196,195,195,0,0,0,0
20,500,337,240,215,214,218,0,0,0,0
21,0,322,223,197,197,196,0,0,0,0
21,500,349,230,216,215,215,0,0,0,0
22,0,361,198,197,196,196,0,0,0,0
22,500,348,233,215,215,215,0,0,0,0
23,0,338,221,196,195,195,0,0,0,0
23,500,347,229,215,215,215,0,0,0,0
24,0,351,210,196,200,196,0,0,0,0
24,500,346,229,215,214,215,0,0,0,0
25,0,339,221,196,195,195,0,0,0,0
25,500,349,228,216,215,214,0,0,0,0
26,0,346,221,196,196,197,0,0,0,0
26,500,348,242,216,216,216,0,0,0,0
27,0,316,240,217,216,216,0,0,0,0
27,500,338,233,216,215,215,0,0,0,0
28,0,316,224,196,197,197,0,0,0,0
