patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,18,5,4,4,4,0,0,0,0
0,500,4,3,3,3,13,0,0,0,0
1,0,535,98,88,106,103,0,0,0,0
1,500,157,183,101,99,99,0,0,0,0
2,0,166,150,86,86,85,0,0,0,0
2,500,175,180,100,99,99,0,0,0,0
3,0,174,129,97,86,84,0,0,0,0
3,500,173,179,101,100,100,0,0,0,0
4,0,176,160,87,87,87,0,0,0,0
4,500,189,156,102,101,100,0,0,0,0
5,0,176,157,86,85,86,0,0,0,0
5,500,175,154,100,100,100,0,0,0,0
6,0,176,157,86,85,84,0,0,0,0
6,500,174,153,100,99,99,0,0,0,0
7,0,174,165,85,85,85,0,0,0,0
7,500,184,171,131,101,100,0,0,0,0
8,0,175,157,85,85,85,0,0,0,0
8,500,175,170,100,99,99,0,0,0,0
9,0,174,156,86,85,86,0,0,0,0
9,500,183,170,100,100,99,0,0,0,0
10,0,174,158,87,85,86,0,0,0,0
10,500,175,154,101,101,119,0,0,0,0
11,0,186,158,86,85,85,0,0,0,0
11,500,173,152,100,100,99,0,0,0,0
12,0,173,157,86,86,85,0,0,0,0
12,500,172,154,100,100,99,0,0,0,0
13,0,173,139,86,86,86,0,0,0,0
13,500,173,169,100,99,99,0,0,0,0
14,0,175,161,86,84,85,0,0,0,0
14,500,177,174,100,99,100,0,0,0,0
15,0,187,140,86,86,85,0,0,0,0
15,500,175,167,101,100,100,0,0,0,0
16,0,163,168,97,85,85,0,0,0,0
16,500,175,182,99,100,99,0,0,0,0
17,0,153,127,112,104,101,0,0,0,0
17,500,176,185,101,101,101,0,0,0,0
18,0,173,172,87,87,88,0,0,0,0
18,500,178,185,102,103,102,0,0,0,0
19,0,176,170,87,87,87,0,0,0,0
19,500,179,184,102,102,101,0,0,0,0
20,0,164,121,112,87,102,0,0,0,0
20,500,161,187,102,101,101,0,0,0,0
21,0,163,122,112,86,86,0,0,0,0
21,500,178,183,102,101,101,0,0,0,0
22,0,154,131,113,86,86,0,0,0,0
22,500,179,178,102,101,101,0,0,0,0
23,0,165,120,112,87,87,0,0,0,0
23,500,178,189,103,101,101,0,0,0,0
24,0,166,121,113,88,86,0,0,0,0
24,500,181,174,101,100,101,0,0,0,0
25,0,187,159,86,86,87,0,0,0,0
25,500,186,172,101,101,101,0,0,0,0
26,0,184,158,88,87,86,0,0,0,0
26,500,184,170,134,102,102,0,0,0,0
27,0,173,170,87,86,87,0,0,0,0
27,500,184,173,101,101,102,0,0,0,0
28,0,184,160,88,86,86,0,0,0,0
28,500,184,172,102,101,101,0,0,0,0
29,0,187,159,88,87,87,0,0,0,0
29,500,185,173,102,123,115,0,0,0,0
30,0,187,156,86,85,85,0,0,0,0
30,500,186,163,102,102,101,0,0,0,0
31,0,185,156,86,85,86,0,0,0,0
31,500,184,171,100,100,101,0,0,0,0
32,0,185,159,88,87,87,0,0,0,0
32,500,184,174,103,101,119,0,0,0,0
33,0,189,157,87,87,86,0,0,0,0
33,500,156,205,101,101,101,0,0,0,0
34,0,154,131,112,86,86,0,0,0,0
34,500,165,195,101,101,101,0,0,0,0
35,0,156,163,98,87,86,0,0,0,0
35,500,166,194,102,102,101,0,0,0,0
36,0,180,157,87,87,87,0,0,0,0
36,500,155,158,125,102,102,0,0,0,0
37,0,156,150,110,86,86,0,0,0,0
37,500,155,178,115,101,101,0,0,0,0
38,0,168,132,111,87,86,0,0,0,0
38,500,166,200,103,101,102,0,0,0,0
39,0,159,132,113,86,86,0,0,0,0
39,500,156,180,101,101,102,0,0,0,0
40,0,156,162,99,87,86,0,0,0,0
40,500,158,186,101,102,100,0,0,0,0
41,0,156,161,99,87,87,0,0,0,0
41,500,158,187,102,101,101,0,0,0,0
42,0,156,159,100,86,86,0,0,0,0
42,500,150,189,102,102,102,0,0,0,0
43,0,157,158,98,86,86,0,0,0,0
43,500,176,162,100,100,100,0,0,0,0
44,0,178,149,87,87,87,0,0,0,0
44,500,177,156,102,102,101,0,0,0,0
45,0,179,147,88,87,87,0,0,0,0
45,500,176,167,102,103,102,0,0,0,0
46,0,178,150,87,87,88,0,0,0,0
46,500,176,164,102,101,101,0,0,0,0
47,0,176,148,87,87,87,0,0,0,0
47,500,177,162,102,101,102,0,0,0,0
48,0,178,149,87,87,86,0,0,0,0
48,500,176,162,102,105,102,0,0,0,0
49,0,177,149,87,86,87,0,0,0,0
49,500,176,164,102,102,101,0,0,0,0
50,0,177,152,87,86,86,0,0,0,0
50,500,178,163,102,101,101,0,0,0,0
51,0,176,147,87,86,86,0,0,0,0
51,500,177,162,101,102,101,0,0,0,0
52,0,180,147,86,87,86,0,0,0,0
52,500,177,162,101,101,101,0,0,0,0
53,0,174,147,87,87,87,0,0,0,0
53,500,178,163,101,100,100,0,0,0,0
54,0,175,132,86,86,85,1,1,1,1
54,500,176,163,101,100,99,0,0,0,0
55,0,177,132,89,87,86,1,1,1,1
55,500,165,172,101,101,101,0,0,0,0
56,0,176,131,87,87,87,1,1,1,1
56,500,174,161,101,100,100,0,0,0,0
57,0,177,133,86,86,86,1,1,1,1
57,500,165,173,102,101,100,0,0,0,0
58,0,178,120,97,86,85,1,1,1,1
58,500,177,153,101,101,100,0,0,0,0
59,0,174,120,98,87,85,1,1,1,1
59,500,176,160,101,101,102,0,0,0,0
60,0,175,118,96,85,86,1,1,1,1
60,500,174,160,101,100,100,0,0,0,0
61,0,167,124,98,85,86,1,1,1,1
61,500,180,159,101,105,102,0,0,0,0
62,0,175,146,87,87,86,0,0,0,0
62,500,177,162,100,100,100,0,0,0,0
