patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,86,104,0
1,0,-2,104,102,0
2,0,-2,103,101,0
3,0,-2,107,101,0
4,0,-2,13250,101,0
5,0,-2,12,6,0
6,0,-2,8180,95,0
7,0,-2,99,95,0
8,0,-2,96,95,0
9,0,-2,99,95,0
