patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,161,111,1
0,2,0,-2,162,109,1
0,3,0,-2,161,109,1
0,4,0,-2,161,110,1
0,5,0,-2,74,108,1
0,6,0,-2,147,172,1
0,7,0,-2,143,172,1
0,8,0,-2,143,172,1
0,9,0,-2,143,171,1
