versionstart,versionend,ms
0,0,0.138154
0,1,0.133846
0,2,0.135
0,3,0.131
0,4,0.130769
0,5,0.136154
0,6,0.131769
0,7,0.128538
0,8,0.132154
0,9,0.130923
