versionstart,versionend,ms
0,0,1504.66
0,1,1460.92
0,2,1497.86
0,3,1401.86
0,4,1393.12
0,5,1426.98
0,6,1416.66
0,7,1537.6
0,8,1504.96
0,9,1541.48
0,10,1570.38
0,11,1501.24
0,12,1675.48
0,13,1541.2
0,14,1353.36
0,15,1462.66
0,16,1543.4
0,17,1494.2
0,18,1637.56
0,19,1612.26
0,20,1721.72
0,21,1678.26
0,22,1612.5
0,23,1555.84
0,24,1643.58
0,25,1581.62
0,26,1456.32
0,27,1669.78
0,28,1589.64
0,29,1479.1
0,30,1284.06
0,31,1779.88
0,32,1720.82
0,33,1733.06
0,34,1753.62
0,35,1752.76
0,36,1710.56
0,37,1765.72
0,38,1635.8
0,39,1694.24
0,40,1677.02
0,41,1721.16
0,42,1617.02
0,43,1867.82
0,44,1618.9
0,45,1714.14
0,46,1629.38
0,47,1668.58
0,48,1698.6
0,49,1699.62
0,50,1718.14
0,51,1645.82
0,52,1722.38
0,53,1746.24
0,54,1589.64
0,55,1627.94
0,56,1660.5
0,57,1653.08
