version,ms
0,759.76
1,800.12
2,756.22
3,798.08
4,693.92
5,689.7
6,720.94
7,711.72
8,825.54
9,795.74
10,835.24
11,865.62
12,795.16
13,970.04
14,840.6
15,645.44
16,754.24
17,840.94
18,789.8
19,930.3
20,911.5
21,1020.88
22,971.9
23,902.2
24,850.82
25,939.88
26,879.68
27,742.5
28,964.4
29,889.58
30,774.92
31,577.54
32,1070.24
33,1020.04
34,1038.64
35,1055.16
36,1046.26
37,1010.72
38,1064.74
39,925.24
40,990.92
41,976.22
42,1020.94
43,912.68
44,1165.8
45,923.78
46,1012.46
47,922.78
48,968.36
49,993.02
50,1001.6
51,1022.64
52,946.44
53,1024.46
54,1044.46
55,883.26
56,924.82
57,958.32
