patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,0.417,0.395,0.002
0,2,0,-0.002,0.404,0.432,0.003
0,3,0,-0.002,0.412,0.444,0.003
1,3,0,-0.002,0.759,0.421,0.002
0,4,0,-0.002,0.395,0.433,0.003
2,4,0,-0.002,0.799,0.432,0.002
0,5,0,-0.002,0.379,0.43,0.003
2,5,0,-0.002,0.778,0.435,0.003
0,6,0,-0.002,0.361,0.431,0.003
3,6,0,-0.002,0.735,0.434,0.003
0,7,0,-0.002,0.34,0.433,0.003
3,7,0,-0.002,0.716,0.432,0.004
0,8,0,-0.002,0.739,0.432,0.003
4,8,0,-0.002,0.698,0.437,0.004
0,9,0,-0.002,0.32,0.426,0.003
4,9,0,-0.002,0.678,0.436,0.006
