patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,18.813,44.414,0.462
0,2,0,-0.002,17.715,44.742,0.616
0,3,0,-0.002,15.602,44.818,0.616
1,3,0,-0.002,33.313,45.102,0.462
0,4,0,-0.002,17.851,44.775,0.539
2,4,0,-0.002,35.485,45.168,0.462
0,5,0,-0.002,11.436,45.567,0.616
2,5,0,-0.002,29.079,45.588,0.693
0,6,0,-0.002,14.573,44.985,0.616
3,6,0,-0.002,25.084,45.362,0.693
0,7,0,-0.002,7.667,45.049,0.616
3,7,0,-0.002,22.437,45.801,0.924
0,8,0,-0.002,6.776,46.009,0.616
4,8,0,-0.002,22.753,45.522,0.924
0,9,0,-0.002,6.219,44.999,0.616
4,9,0,-0.002,20.661,45.886,1.386
