patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,8,182,129
1,0,-2,10900,26516,129
2,0,-2,9395,22890,129
3,0,-2,8079,21567,129
4,0,-2,6788,20293,129
5,0,-2,5517,18980,129
6,0,-2,4202,17684,129
7,0,-2,2897,16374,129
8,0,-2,1510,14945,129
9,0,-2,99,13599,129
