patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,0.073,0.037,0.006
0,2,0,-0.002,0.075,0.037,0.001
0,3,0,-0.002,0.07,0.037,0.008
1,3,0,-0.002,0.112,0.036,0.001
0,4,0,-0.002,0.066,0.036,0.001
2,4,0,-0.002,0.116,0.037,0.001
0,5,0,-0.002,0.067,0.037,0.014
2,5,0,-0.002,0.112,0.037,0.001
0,6,0,-0.002,0.069,0.037,0.008
3,6,0,-0.002,0.12,0.037,0.015
0,7,0,-0.002,0.072,0.042,0.01
3,7,0,-0.002,0.113,0.037,0.02
0,8,0,-0.002,0.073,0.039,0.011
4,8,0,-0.002,0.115,0.037,0.021
0,9,0,-0.002,0.042,0.04,0.011
4,9,0,-0.002,0.112,0.037,0.028
