versionstart,versionend,ms
0,0,1511.9477141721327
0,1,1478.7636263859722
0,2,1498.0640329090077
0,3,1402.6060518697122
0,4,1392.7876173377235
0,5,1427.1331028492907
0,6,1422.8618803850904
0,7,1540.0598770233248
0,8,1512.0595458591515
0,9,1539.0463720584548
