versionstart,versionend,ms
0,0,1719.5
0,1,1678.391304347826
0,2,1716.2608695652175
0,3,1605.3260869565217
0,4,1599.304347826087
0,5,1628.7391304347825
0,6,1619.8695652173913
0,7,1754.2173913043478
0,8,1726.3695652173913
0,9,1765.304347826087
0,10,1797.8260869565217
0,11,1723.9782608695652
0,12,1909.3478260869565
0,13,1774.804347826087
0,14,1563.4347826086957
0,15,1676.5869565217392
0,16,1774.7826086956522
0,17,1714.6304347826087
0,18,1879.195652173913
0,19,1840.2608695652175
0,20,1970.0434782608695
0,21,1920.2826086956522
0,22,1836.391304347826
0,23,1778.608695652174
0,24,1881.7173913043478
0,25,1814.3260869565217
0,26,1668
0,27,1907.8695652173913
0,28,1821.3478260869565
0,29,1692.1304347826087
0,30,1472.9782608695652
0,31,2033.5652173913043
0,32,1974.2608695652175
0,33,1976.3478260869565
0,34,2008.608695652174
0,35,2011.7608695652175
0,36,1963.6739130434783
0,37,2015.8695652173913
0,38,1869.3695652173913
0,39,1934.804347826087
0,40,1919.2826086956522
0,41,1968.3478260869565
0,42,1850.0434782608695
0,43,2140.586956521739
0,44,1847.5217391304348
0,45,1962.8695652173913
0,46,1865.5869565217392
0,47,1914.7608695652175
0,48,1945.391304347826
0,49,1952.3478260869565
0,50,1972.5434782608695
0,51,1879.0652173913043
0,52,1974.7391304347825
0,53,2000.0652173913043
0,54,1815.6739130434783
0,55,1864.2173913043478
0,56,1904.195652173913
0,57,1902.7826086956522
