##bucket, min, mean, max, stddev, count, total
0 0.0 0.54 3.0 0.6131218209678555 50 27.0
1 0.0 0.35999999999999993 3.0 0.6627093431281831 50 18.0
2 0.0 0.46 3.0 0.7342912729083656 50 23.0
3 0.0 0.6200000000000001 4.0 0.8053393251117374 50 31.0
4 0.0 0.7600000000000002 5.0 0.9160696881075091 50 38.0
5 0.0 0.7399999999999998 5.0 0.9648939880439021 50 37.0
6 0.0 1.0400000000000005 6.0 1.1241323184517726 50 52.0
7 0.0 0.9799999999999996 6.0 1.0398194505758767 50 49.0
8 0.0 1.2199999999999998 6.0 1.2337101832790922 50 61.0
9 0.0 1.1399999999999997 5.0 1.069235851495098 50 57.0
tot,0.0,0.7859999999999988,6.0,0.9706122688039249,500
