##ver, min, mean, max, stddev, count, total
0 4.0 14.800000000000002 56.0 15.611961226358888 10 148.0
1 4.0 8.1 18.0 4.605552204797066 10 81.0
2 5.0 8.8 17.0 4.366539438350085 10 88.0
3 5.0 9.8 19.0 4.779586221049312 10 98.0
4 6.0 12.6 28.0 7.0898989179442236 10 126.0
5 7.0 13.6 30.0 7.7631608682718065 10 136.0
6 9.0 13.8 23.0 5.411920998027308 10 138.0
7 9.0 25.1 133.0 38.07142410435067 10 251.0
8 10.0 17.0 25.0 5.14241620684717 10 170.0
9 12.0 17.6 26.0 5.274677451960662 10 176.0
