##bucket, min, mean, max, stddev, count, total
0 0.0 0.58 9.0 1.3715773728798235 50 29.0
1 0.0 0.35999999999999993 4.0 0.7216760537322909 50 18.0
2 0.0 0.42000000000000004 4.0 0.7583548251421148 50 21.0
3 0.0 0.6000000000000002 4.0 0.7824607964359513 50 30.0
4 0.0 0.7399999999999998 5.0 1.0063066437346475 50 37.0
5 0.0 0.8600000000000003 6.0 1.2123514005301206 50 43.0
6 0.0 1.0200000000000005 7.0 1.3775162505060201 50 51.0
7 0.0 1.0599999999999996 6.0 1.1322724125962484 50 53.0
8 0.0 1.1000000000000003 6.0 1.073806884169493 50 55.0
9 0.0 1.0800000000000003 8.0 1.4262838827827062 50 54.0
tot,0.0,0.7820000000000027,9.0,1.1371288951778977,500
