##bucket, min, mean, max, stddev, count, total
0 0.0 0.5 4.0 0.7071067811865476 50 25.0
1 0.0 0.3800000000000001 3.0 0.6023762469230866 50 19.0
2 0.0 0.64 3.0 0.692820323027551 50 32.0
3 0.0 0.7000000000000004 4.0 0.8144110179279561 50 35.0
4 0.0 1.0200000000000005 7.0 1.1515739007895198 50 51.0
5 0.0 1.0 6.0 1.1952286093343936 50 50.0
6 0.0 1.1000000000000003 8.0 1.4033487645991791 50 55.0
7 0.0 1.2199999999999998 8.0 1.3292624930803565 50 61.0
8 0.0 1.3400000000000003 9.0 1.6488709804602915 50 67.0
9 0.0 3.3999999999999995 108.0 15.161713327338967 50 170.0
tot,0.0,1.1300000000000032,108.0,4.933333107656786,500
