version,ms
0,0.3076923076923078
1,0.38461538461538464
2,0.23076923076923073
3,0.23076923076923073
4,0.38461538461538464
5,0.23076923076923073
6,0.30769230769230765
7,0.46153846153846145
8,0.5384615384615384
9,0.4615384615384615
10,0.38461538461538464
11,0.38461538461538464
12,0.5384615384615385
13,0.6153846153846154
14,0.6153846153846154
15,0.846153846153846
16,0.923076923076923
17,0.6153846153846154
18,0.7692307692307693
19,1.0
20,0.923076923076923
21,0.6923076923076923
22,0.923076923076923
23,1.0769230769230769
24,1.076923076923077
25,0.9230769230769229
26,0.923076923076923
27,1.0
28,1.1538461538461537
29,1.3076923076923077
30,1.3076923076923077
31,1.307692307692308
32,1.3846153846153846
33,1.3076923076923077
34,1.3076923076923077
35,1.3846153846153846
36,1.6153846153846154
37,1.6153846153846154
38,1.4615384615384615
39,1.6153846153846154
40,1.7692307692307692
41,1.7692307692307692
42,1.7692307692307692
43,1.6153846153846154
44,1.7692307692307692
45,1.692307692307692
46,1.7692307692307692
47,2.0
48,1.7692307692307692
49,1.846153846153846
50,1.846153846153846
51,2.153846153846154
52,2.0
53,2.076923076923077
54,2.3076923076923075
55,2.153846153846154
56,2.3076923076923075
57,2.3076923076923075
58,2.3076923076923075
59,2.4615384615384617
60,2.4615384615384617
61,2.6153846153846154
62,2.4615384615384617
63,2.4615384615384617
64,2.6153846153846154
65,2.6153846153846154
66,2.5384615384615383
67,2.846153846153846
68,2.6153846153846154
69,2.6923076923076925
70,2.846153846153846
71,2.6153846153846154
72,2.8461538461538463
73,2.846153846153846
74,2.923076923076923
75,3.0
76,3.0
77,2.769230769230769
78,2.769230769230769
79,2.8461538461538463
80,2.923076923076923
81,2.769230769230769
82,2.8461538461538463
83,3.076923076923077
84,3.0
85,3.1538461538461537
86,2.8461538461538463
87,3.0
88,2.923076923076923
89,3.153846153846154
90,3.1538461538461537
91,2.923076923076923
92,3.1538461538461537
93,3.3076923076923075
94,3.076923076923077
95,3.1538461538461537
96,3.3076923076923075
97,3.3076923076923075
98,3.3846153846153846
99,3.3846153846153846
100,3.4615384615384617
101,3.3846153846153846
102,3.3846153846153846
103,3.3846153846153846
104,3.230769230769231
105,3.4615384615384617
106,3.3076923076923075
107,6.0
108,3.4615384615384617
109,3.3846153846153846
110,3.769230769230769
111,3.8461538461538463
112,3.6923076923076925
113,3.5384615384615383
114,3.6923076923076925
115,3.6923076923076925
116,3.5384615384615383
117,3.8461538461538463
118,3.769230769230769
119,3.923076923076923
120,4.0
121,4.076923076923077
122,3.923076923076923
123,4.0
124,4.076923076923077
125,4.076923076923077
126,4.153846153846154
127,4.076923076923077
128,11.307692307692308
129,4.3076923076923075
130,4.384615384615385
131,4.384615384615385
132,4.3076923076923075
133,4.3076923076923075
134,4.153846153846154
135,4.384615384615385
136,4.3076923076923075
137,4.3076923076923075
138,4.461538461538462
139,4.769230769230769
140,4.615384615384615
141,4.6923076923076925
142,4.846153846153846
143,5.0
144,4.6923076923076925
145,4.6923076923076925
146,4.769230769230769
147,4.923076923076923
148,4.769230769230769
149,5.0
150,5.0
151,5.230769230769231
152,4.846153846153846
153,5.076923076923077
154,5.076923076923077
155,5.3076923076923075
156,5.153846153846154
157,5.153846153846154
158,5.538461538461538
159,5.384615384615385
160,5.384615384615385
161,5.230769230769231
162,5.6923076923076925
163,5.538461538461538
164,5.384615384615385
165,5.538461538461538
166,5.923076923076923
167,5.846153846153846
168,5.769230769230769
169,5.615384615384615
170,5.846153846153846
171,5.923076923076923
172,5.6923076923076925
173,5.846153846153846
174,6.0
175,6.076923076923077
176,5.923076923076923
177,5.923076923076923
178,8.923076923076923
179,6.3076923076923075
180,6.3076923076923075
181,6.230769230769231
182,6.538461538461538
183,6.3076923076923075
184,6.461538461538462
185,6.461538461538462
186,6.461538461538462
187,6.6923076923076925
188,6.538461538461538
189,6.615384615384615
190,6.846153846153846
191,6.6923076923076925
192,6.6923076923076925
193,6.769230769230769
194,6.923076923076923
195,7.0
196,6.923076923076923
197,7.153846153846154
198,7.076923076923077
199,7.153846153846154
200,7.230769230769231
201,7.076923076923077
202,7.384615384615385
203,7.3076923076923075
204,7.461538461538462
205,7.153846153846154
206,7.6923076923076925
207,7.538461538461538
208,7.538461538461538
209,7.846153846153846
210,10.769230769230768
211,7.923076923076923
212,7.6923076923076925
213,10.615384615384617
214,7.615384615384615
215,7.6923076923076925
216,7.846153846153846
217,7.615384615384615
218,7.923076923076923
219,8.076923076923077
220,8.0
221,7.923076923076923
222,8.23076923076923
223,8.0
224,8.153846153846153
225,8.384615384615385
226,8.307692307692308
227,8.307692307692308
228,8.384615384615385
229,8.461538461538462
230,8.461538461538462
231,8.461538461538462
232,8.615384615384615
233,8.307692307692308
234,8.615384615384615
235,8.76923076923077
236,8.76923076923077
237,8.76923076923077
238,8.923076923076923
239,8.923076923076923
240,8.923076923076923
241,8.923076923076923
242,9.307692307692308
243,9.307692307692308
244,9.153846153846153
245,9.23076923076923
246,9.307692307692308
247,9.538461538461538
248,9.461538461538462
249,9.615384615384615
250,9.538461538461538
251,9.692307692307692
252,9.461538461538462
253,9.538461538461538
254,9.846153846153847
255,9.846153846153847
256,9.846153846153847
257,9.923076923076923
258,10.23076923076923
259,10.076923076923077
260,9.846153846153847
261,10.076923076923077
262,10.23076923076923
263,10.384615384615385
264,10.23076923076923
265,10.23076923076923
266,10.615384615384615
267,10.692307692307692
268,10.461538461538462
269,10.461538461538462
270,11.076923076923077
271,10.846153846153847
272,10.615384615384615
273,10.692307692307692
274,10.76923076923077
275,11.0
276,12.538461538461538
277,11.153846153846153
278,11.153846153846153
279,11.23076923076923
280,11.23076923076923
281,11.23076923076923
282,11.615384615384615
283,14.538461538461538
284,11.538461538461538
285,11.384615384615385
286,11.538461538461538
287,11.615384615384615
288,11.846153846153847
289,11.538461538461538
290,11.846153846153847
291,11.76923076923077
292,11.76923076923077
293,11.76923076923077
294,12.076923076923077
295,12.076923076923077
296,12.0
297,12.076923076923077
298,12.076923076923077
299,12.23076923076923
300,12.076923076923077
301,12.384615384615385
302,12.307692307692308
303,12.615384615384615
304,12.538461538461538
305,12.538461538461538
306,12.923076923076923
307,12.923076923076923
308,12.692307692307692
309,12.692307692307692
310,13.23076923076923
311,13.461538461538462
312,13.76923076923077
313,13.538461538461538
314,13.923076923076923
315,13.923076923076923
316,13.846153846153847
317,13.923076923076923
318,14.0
319,14.153846153846153
320,13.923076923076923
321,14.153846153846153
322,14.153846153846153
323,14.153846153846153
324,14.076923076923077
325,13.923076923076923
326,14.384615384615385
327,14.307692307692308
328,14.307692307692308
329,14.384615384615385
330,14.692307692307692
331,14.692307692307692
332,14.615384615384615
333,14.538461538461538
334,14.692307692307692
335,14.615384615384615
336,17.384615384615383
337,15.076923076923077
338,15.0
339,15.23076923076923
340,15.076923076923077
341,15.307692307692308
342,15.307692307692308
343,15.153846153846153
344,15.307692307692308
345,15.615384615384615
346,15.538461538461538
347,17.692307692307693
348,15.76923076923077
349,15.692307692307692
350,15.846153846153847
351,16.0
352,16.0
353,15.846153846153847
354,16.153846153846153
355,16.384615384615383
356,16.076923076923077
357,16.0
358,17.692307692307693
359,16.23076923076923
360,15.76923076923077
361,16.0
362,16.307692307692307
363,16.307692307692307
364,16.307692307692307
365,16.23076923076923
366,16.615384615384617
367,16.46153846153846
368,19.0
369,16.46153846153846
370,16.615384615384617
371,16.923076923076923
372,16.615384615384617
373,16.846153846153847
374,16.923076923076923
375,16.923076923076923
376,16.76923076923077
377,16.846153846153847
378,17.153846153846153
379,17.23076923076923
380,16.923076923076923
381,17.153846153846153
382,17.307692307692307
383,17.384615384615383
384,17.384615384615383
385,17.153846153846153
386,17.46153846153846
387,17.846153846153847
388,17.23076923076923
389,17.46153846153846
390,17.923076923076923
391,17.923076923076923
392,17.615384615384617
393,17.846153846153847
394,18.307692307692307
395,18.153846153846153
396,18.153846153846153
397,18.153846153846153
398,18.076923076923077
399,18.23076923076923
400,18.307692307692307
401,18.23076923076923
402,18.307692307692307
403,18.384615384615383
404,18.46153846153846
405,18.692307692307693
406,22.53846153846154
407,18.153846153846153
408,18.307692307692307
409,18.23076923076923
410,18.076923076923077
411,18.53846153846154
412,18.307692307692307
413,18.53846153846154
414,18.307692307692307
415,18.53846153846154
416,18.23076923076923
417,18.615384615384617
418,19.076923076923077
419,19.0
420,18.615384615384617
421,18.846153846153847
422,20.76923076923077
423,19.23076923076923
424,18.923076923076923
425,18.923076923076923
426,19.153846153846153
427,19.23076923076923
428,19.076923076923077
429,19.23076923076923
430,19.384615384615383
431,19.46153846153846
432,19.53846153846154
433,19.384615384615383
434,19.615384615384617
435,19.692307692307693
436,19.53846153846154
437,19.615384615384617
438,19.76923076923077
439,19.76923076923077
440,19.46153846153846
441,19.76923076923077
442,20.153846153846153
443,20.153846153846153
444,19.846153846153847
445,20.0
446,20.307692307692307
447,20.23076923076923
448,20.23076923076923
449,20.384615384615383
450,20.384615384615383
451,20.692307692307693
452,20.23076923076923
453,20.307692307692307
454,20.615384615384617
455,20.615384615384617
456,20.46153846153846
457,20.76923076923077
458,21.0
459,21.076923076923077
460,21.076923076923077
461,21.076923076923077
462,21.307692307692307
463,21.53846153846154
464,20.846153846153847
465,21.23076923076923
466,21.692307692307693
467,21.46153846153846
468,21.384615384615383
469,21.53846153846154
470,21.76923076923077
471,21.692307692307693
472,21.53846153846154
473,21.846153846153847
474,22.076923076923077
475,22.0
476,21.692307692307693
477,23.153846153846153
478,22.0
479,22.153846153846153
480,21.846153846153847
481,22.0
482,22.23076923076923
483,22.307692307692307
484,22.23076923076923
485,22.153846153846153
486,22.384615384615383
487,22.53846153846154
488,22.23076923076923
489,22.23076923076923
490,22.53846153846154
491,22.923076923076923
492,22.46153846153846
493,22.153846153846153
494,22.53846153846154
495,22.46153846153846
496,22.692307692307693
497,22.692307692307693
498,22.923076923076923
499,24.0
500,22.846153846153847
501,22.923076923076923
502,23.307692307692307
503,22.923076923076923
504,23.153846153846153
505,23.076923076923077
506,23.384615384615383
507,23.153846153846153
508,23.23076923076923
509,23.076923076923077
510,23.384615384615383
511,23.384615384615383
512,23.076923076923077
513,26.46153846153846
514,23.46153846153846
515,23.53846153846154
516,23.307692307692307
517,23.46153846153846
518,23.307692307692307
519,23.615384615384617
520,23.307692307692307
521,23.692307692307693
522,24.076923076923077
523,24.076923076923077
524,23.76923076923077
525,23.615384615384617
526,27.846153846153847
527,24.0
528,23.923076923076923
529,24.153846153846153
530,24.53846153846154
531,24.46153846153846
532,26.153846153846153
533,24.23076923076923
534,24.384615384615383
535,24.615384615384617
536,24.153846153846153
537,24.46153846153846
538,24.53846153846154
539,24.76923076923077
540,24.53846153846154
541,24.615384615384617
542,24.692307692307693
543,24.923076923076923
544,24.846153846153847
545,24.846153846153847
546,25.076923076923077
547,25.46153846153846
548,24.923076923076923
549,24.846153846153847
550,25.076923076923077
551,25.384615384615383
552,25.384615384615383
553,25.384615384615383
554,25.53846153846154
