patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,547,412,1
0,2,0,-2,531,409,1
0,3,0,-2,530,409,1
0,4,0,-2,532,409,1
0,5,0,-2,268,525,1
0,6,0,-2,628,949,1
0,7,0,-2,629,949,1
0,8,0,-2,640,953,1
0,9,0,-2,639,946,1
