patch,offset,limit,count-ms,lookup-mus,results
0,0,-0.002,12.695,0.912,0
1,0,-0.002,2.176,0.414,0.001
2,0,-0.002,0.418,0.414,0.001
3,0,-0.002,0.333,0.401,0.001
4,0,-0.002,13.932,0.4,0
5,0,-0.002,0.01,0.008,0
6,0,-0.002,15.854,0.399,0
7,0,-0.002,0.435,0.502,0.001
8,0,-0.002,0.502,0.499,0.001
9,0,-0.002,1.367,0.389,0.001
