patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,263,290,0
1,0,-2,263,260,0
2,0,-2,262,261,0
3,0,-2,266,259,0
4,0,-2,5618,260,0
5,0,-2,9,5,0
6,0,-2,3769,344,0
7,0,-2,358,344,0
8,0,-2,348,344,0
9,0,-2,347,345,0
