versionstart,versionend,ms
0,0,0.000461538
0,1,0.00446154
0,2,0.00715385
0,3,0.00876923
0,4,0.0111538
0,5,0.0183077
0,6,0.0163077
0,7,0.0238462
0,8,0.0204615
0,9,0.0229231
0,10,0.0320769
0,11,0.0294615
0,12,0.0316154
0,13,0.0341538
0,14,0.0385385
0,15,0.0389231
0,16,0.0437692
0,17,0.0442308
0,18,0.0456154
0,19,0.0490769
0,20,0.0523077
0,21,0.0529231
0,22,0.0526923
0,23,0.0619231
0,24,0.063
0,25,0.06
0,26,0.0645385
0,27,0.0670769
0,28,0.0713846
0,29,0.0735385
0,30,0.0761538
0,31,0.0791538
0,32,0.0781538
0,33,0.0846154
0,34,0.0893077
0,35,0.0916154
0,36,0.0966923
0,37,0.0955385
0,38,0.100923
0,39,0.104077
0,40,0.101923
0,41,0.112154
0,42,0.109923
0,43,0.114923
0,44,0.119462
0,45,0.123846
0,46,0.124231
0,47,0.129846
0,48,0.129231
0,49,0.138231
0,50,0.145077
0,51,0.142769
0,52,0.144846
0,53,0.150846
0,54,0.158923
0,55,0.171692
0,56,0.169462
0,57,0.170308
0,58,0.172846
0,59,0.182
0,60,0.191308
0,61,0.184385
0,62,0.199615
0,63,0.216385
0,64,0.204
0,65,0.221692
0,66,0.215846
0,67,0.214615
0,68,0.225538
0,69,0.230308
0,70,0.244692
0,71,0.250154
0,72,0.257308
0,73,0.261692
0,74,0.261308
0,75,0.277846
0,76,0.272385
0,77,0.266692
0,78,0.272077
0,79,0.279846
0,80,0.280231
0,81,0.284769
0,82,0.287462
0,83,0.287462
0,84,0.292231
0,85,0.300769
0,86,0.308154
0,87,0.308077
0,88,0.318615
0,89,0.317538
0,90,0.322462
0,91,0.328538
0,92,0.336769
0,93,0.329462
0,94,0.340385
0,95,0.343769
0,96,0.344308
0,97,0.349231
0,98,0.360692
0,99,0.354308
0,100,0.358385
0,101,0.363
0,102,0.371154
0,103,0.369385
0,104,0.372692
0,105,0.380385
0,106,0.382923
0,107,0.379077
0,108,0.384615
0,109,0.388615
0,110,0.391462
0,111,0.399615
0,112,0.396462
0,113,0.407538
0,114,0.404154
0,115,0.407462
0,116,0.408615
0,117,0.422
0,118,0.422077
0,119,0.422692
0,120,0.427077
0,121,0.428
0,122,0.429154
0,123,0.436615
0,124,0.439538
0,125,0.445154
0,126,0.444
0,127,0.454231
0,128,0.449615
0,129,0.462538
0,130,0.455846
0,131,0.462231
0,132,0.471846
0,133,0.481385
0,134,0.468692
0,135,0.474846
0,136,0.472385
0,137,0.476077
0,138,0.485
0,139,0.483308
0,140,0.487538
0,141,0.487308
0,142,0.499538
0,143,0.495846
0,144,0.503385
0,145,0.504923
0,146,0.513923
0,147,0.508154
0,148,0.520462
0,149,0.517231
0,150,0.525692
0,151,0.522538
0,152,0.525
0,153,0.525462
0,154,0.531231
0,155,0.529769
0,156,0.540231
0,157,0.540462
0,158,0.548308
0,159,0.537692
0,160,0.548077
0,161,0.544231
0,162,0.552462
0,163,0.550615
0,164,0.557538
0,165,0.553692
0,166,0.557846
0,167,0.558615
0,168,0.565077
0,169,0.561538
0,170,0.568385
0,171,0.568846
0,172,0.572077
0,173,0.573154
0,174,0.578385
0,175,0.577923
0,176,0.584769
0,177,0.574385
0,178,0.582077
0,179,0.586231
0,180,0.584923
0,181,0.583462
0,182,0.593308
0,183,0.587385
0,184,0.591538
0,185,0.595154
0,186,0.603692
