versionstart,versionend,ms
0,0,0.000346939
0,1,0.00204082
0,2,0.00261224
0,3,0.00393878
0,4,0.00469388
0,5,0.00810204
0,6,0.0082449
0,7,0.0100204
0,8,0.00877551
0,9,0.00979592
0,10,0.0104082
0,11,0.012898
0,12,0.0109388
0,13,0.0134082
0,14,0.0130612
0,15,0.0148163
0,16,0.0150408
0,17,0.0181633
0,18,0.0181224
0,19,0.0188776
0,20,0.0192041
0,21,0.0208571
0,22,0.0241633
0,23,0.0237959
0,24,0.0270408
0,25,0.024898
0,26,0.0256122
0,27,0.0271633
0,28,0.0282041
0,29,0.0282857
0,30,0.0302041
0,31,0.0310612
0,32,0.0322449
0,33,0.0355918
0,34,0.0315306
0,35,0.0337143
0,36,0.0343061
0,37,0.0382653
0,38,0.0376939
0,39,0.0401224
0,40,0.0401429
0,41,0.0400612
0,42,0.0405918
0,43,0.0451837
0,44,0.0477959
0,45,0.053102
0,46,0.0550816
0,47,0.0562653
0,48,0.0581224
0,49,0.0684286
0,50,0.0693061
0,51,0.072449
0,52,0.0706939
0,53,0.0743469
0,54,0.0795306
0,55,0.0818776
0,56,0.0837959
0,57,0.091
0,58,0.0918571
0,59,0.0926531
0,60,0.0970408
0,61,0.0957347
0,62,0.0987347
0,63,0.102041
0,64,0.101918
0,65,0.104531
0,66,0.110571
0,67,0.106224
0,68,0.110633
0,69,0.116082
0,70,0.116735
0,71,0.117388
0,72,0.120265
0,73,0.117755
0,74,0.124306
0,75,0.128367
0,76,0.132469
0,77,0.134469
0,78,0.134388
0,79,0.134041
0,80,0.139347
0,81,0.133306
0,82,0.140408
0,83,0.143082
0,84,0.140429
0,85,0.144735
0,86,0.155041
0,87,0.14898
0,88,0.157224
0,89,0.158796
0,90,0.157388
0,91,0.162898
0,92,0.160082
0,93,0.164531
0,94,0.170857
0,95,0.167837
0,96,0.171429
0,97,0.176122
0,98,0.173612
0,99,0.175673
0,100,0.18151
0,101,0.179163
0,102,0.186102
0,103,0.182184
0,104,0.186612
0,105,0.194408
0,106,0.191796
0,107,0.19298
0,108,0.19349
0,109,0.194041
0,110,0.191939
0,111,0.20149
0,112,0.204306
0,113,0.205163
0,114,0.208224
0,115,0.209612
0,116,0.211612
0,117,0.215449
0,118,0.215653
0,119,0.221694
0,120,0.21998
0,121,0.219265
0,122,0.221408
0,123,0.231857
0,124,0.237245
0,125,0.234571
0,126,0.232755
0,127,0.239286
0,128,0.23802
0,129,0.24498
0,130,0.240367
0,131,0.249571
0,132,0.246408
0,133,0.25098
0,134,0.254469
0,135,0.258224
0,136,0.262245
0,137,0.255878
0,138,0.262816
0,139,0.268388
0,140,0.269184
0,141,0.269245
0,142,0.270878
0,143,0.276469
0,144,0.273714
0,145,0.273878
0,146,0.279612
0,147,0.276592
0,148,0.28351
0,149,0.286592
0,150,0.290306
0,151,0.291429
0,152,0.28649
0,153,0.290653
0,154,0.290959
0,155,0.295
0,156,0.294347
0,157,0.296592
0,158,0.298694
0,159,0.301755
0,160,0.30251
0,161,0.308776
0,162,0.312388
0,163,0.322122
0,164,0.321469
0,165,0.315347
0,166,0.317449
0,167,0.319796
0,168,0.325367
0,169,0.324306
0,170,0.321592
0,171,0.32398
0,172,0.32202
0,173,0.324102
0,174,0.32851
0,175,0.327041
0,176,0.329673
0,177,0.330571
0,178,0.336286
0,179,0.333163
0,180,0.336592
0,181,0.336592
0,182,0.342122
0,183,0.340184
0,184,0.343327
0,185,0.341816
0,186,0.339959
0,187,0.345449
0,188,0.345102
0,189,0.348061
0,190,0.352061
0,191,0.352776
0,192,0.357143
0,193,0.363265
0,194,0.359388
0,195,0.361224
0,196,0.364
0,197,0.365327
0,198,0.365143
0,199,0.369653
0,200,0.364551
0,201,0.371837
0,202,0.372245
0,203,0.372102
0,204,0.374714
0,205,0.375163
0,206,0.378265
0,207,0.375286
0,208,0.380143
0,209,0.379122
0,210,0.387694
0,211,0.383531
0,212,0.389816
0,213,0.389776
0,214,0.397612
0,215,0.396347
0,216,0.402959
0,217,0.400551
0,218,0.405531
0,219,0.402837
0,220,0.402735
0,221,0.40251
0,222,0.405347
0,223,0.402878
0,224,0.408633
0,225,0.412367
0,226,0.412551
0,227,0.41351
0,228,0.408959
