patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,44,35,0
0,2,0,-2,47,33,0
0,3,0,-2,49,31,0
1,3,0,-2,85,24,0
0,4,0,-2,46,33,0
2,4,0,-2,81,24,0
0,5,0,-2,49,30,0
2,5,0,-2,84,25,0
0,6,0,-2,47,33,0
3,6,0,-2,83,24,0
0,7,0,-2,52,30,0
3,7,0,-2,86,24,0
0,8,0,-2,48,31,0
4,8,0,-2,82,25,0
0,9,0,-2,52,30,0
4,9,0,-2,79,24,0
