patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,94,56,0
0,2,0,-2,97,56,0
0,3,0,-2,98,56,0
1,3,0,-2,159,56,0
0,4,0,-2,94,57,0
2,4,0,-2,159,56,0
0,5,0,-2,98,57,0
2,5,0,-2,160,56,0
0,6,0,-2,97,56,0
3,6,0,-2,159,56,0
0,7,0,-2,96,56,0
3,7,0,-2,160,56,0
0,8,0,-2,101,56,0
4,8,0,-2,163,56,0
0,9,0,-2,99,55,0
4,9,0,-2,164,56,0
