patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,2723,157,0
1,0,-2,276,5806,5
2,0,-2,543,6065,9
3,0,-2,5702,5694,13
4,0,-2,14068,6905,0
5,0,-2,18,12,0
6,0,-2,12575,5901,2
7,0,-2,5925,5918,12
8,0,-2,127,6039,24
9,0,-2,83,6046,25
