patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,5,5,3,3,1,1,1,1
0,500,3,3,4,5,7,0,0,0,0
1,0,140,38,52,52,51,1,1,1,1
1,500,50,45,33,33,32,0,0,0,0
2,0,49,50,51,51,51,1,1,1,1
2,500,49,45,32,32,32,0,0,0,0
3,0,51,50,52,52,51,1,1,1,1
3,500,50,45,32,32,33,0,0,0,0
4,0,51,47,51,51,51,1,1,1,1
4,500,49,46,32,46,32,0,0,0,0
5,0,51,50,51,52,51,1,1,1,1
5,500,50,45,32,32,32,0,0,0,0
6,0,49,50,52,52,51,1,1,1,1
6,500,50,45,32,32,32,0,0,0,0
7,0,47,51,51,52,52,1,1,1,1
7,500,49,45,32,32,32,0,0,0,0
8,0,50,50,51,51,51,1,1,1,1
8,500,49,45,32,33,32,0,0,0,0
9,0,50,50,52,51,51,1,1,1,1
9,500,51,45,32,32,32,0,0,0,0
