patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,8,7,3,2,2,1,1,1,1
0,500,2,2,3,5,5,0,0,0,0
1,0,193,101,152,149,149,1,1,1,1
1,500,123,104,103,104,103,0,0,0,0
2,0,122,98,147,147,148,1,1,1,1
2,500,122,103,103,103,102,0,0,0,0
3,0,122,97,148,148,147,1,1,1,1
3,500,121,102,103,103,103,0,0,0,0
4,0,122,98,148,148,148,1,1,1,1
4,500,122,103,103,103,103,0,0,0,0
5,0,122,98,148,148,148,1,1,1,1
5,500,120,103,103,104,102,0,0,0,0
6,0,123,98,148,149,148,1,1,1,1
6,500,122,106,104,103,104,0,0,0,0
7,0,128,110,162,158,158,1,1,1,1
7,500,131,115,121,113,113,0,0,0,0
8,0,131,107,161,161,160,1,1,1,1
8,500,131,111,110,110,110,0,0,0,0
9,0,130,96,144,144,144,1,1,1,1
9,500,119,101,100,100,100,0,0,0,0
