patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,3,7,3,3,1,1,1,1
0,500,7,5,7,5,3,0,0,0,0
1,0,162,73,101,101,101,1,1,1,1
1,500,91,66,65,66,66,0,0,0,0
2,0,91,72,101,100,100,1,1,1,1
2,500,91,66,66,66,66,0,0,0,0
3,0,91,72,101,101,100,1,1,1,1
3,500,91,66,66,65,66,0,0,0,0
4,0,91,73,100,101,101,1,1,1,1
4,500,93,66,66,66,65,0,0,0,0
5,0,88,73,100,100,101,1,1,1,1
5,500,90,65,66,66,66,0,0,0,0
6,0,87,73,101,100,101,1,1,1,1
6,500,90,70,68,65,66,0,0,0,0
7,0,91,72,101,100,102,1,1,1,1
7,500,91,66,66,66,65,0,0,0,0
8,0,88,72,100,101,100,1,1,1,1
8,500,90,66,66,66,65,0,0,0,0
9,0,91,72,101,101,101,1,1,1,1
9,500,90,65,66,66,66,0,0,0,0
