patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,122,88,86,86,86,0,0,0,0
0,1,500,125,99,98,98,98,0,0,0,0
0,2,0,128,88,87,87,86,0,0,0,0
0,2,500,126,99,96,96,96,0,0,0,0
0,3,0,125,86,85,86,85,0,0,0,0
0,3,500,123,99,97,97,97,0,0,0,0
1,3,0,220,88,86,86,87,0,0,0,0
1,3,500,217,100,98,97,98,0,0,0,0
0,4,0,124,87,86,86,86,0,0,0,0
0,4,500,126,102,100,98,99,0,0,0,0
2,4,0,222,89,90,88,89,0,0,0,0
2,4,500,218,101,99,99,100,0,0,0,0
0,5,0,125,89,87,87,87,0,0,0,0
0,5,500,127,103,101,98,98,0,0,0,0
2,5,0,221,90,89,88,88,0,0,0,0
2,5,500,218,101,99,99,98,0,0,0,0
0,6,0,127,89,87,87,87,0,0,0,0
0,6,500,127,103,100,98,99,0,0,0,0
3,6,0,222,89,89,88,88,0,0,0,0
3,6,500,219,101,98,98,98,0,0,0,0
0,7,0,124,88,86,87,87,0,0,0,0
0,7,500,127,102,99,98,98,0,0,0,0
3,7,0,222,90,89,88,88,0,0,0,0
3,7,500,217,101,100,98,98,0,0,0,0
0,8,0,124,88,87,86,86,0,0,0,0
0,8,500,128,103,100,98,98,0,0,0,0
4,8,0,221,89,89,88,88,0,0,0,0
4,8,500,217,101,99,98,100,0,0,0,0
0,9,0,125,88,86,86,86,0,0,0,0
0,9,500,127,102,101,98,98,0,0,0,0
4,9,0,221,89,88,88,88,0,0,0,0
4,9,500,217,101,99,98,98,0,0,0,0
