patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,5,5,2,1,1,1,1
0,500,5,4,5,2,6,0,0,0,0
1,0,109,62,84,83,84,1,1,1,1
1,500,76,53,53,53,53,0,0,0,0
2,0,74,64,84,84,84,1,1,1,1
2,500,76,53,52,53,52,0,0,0,0
3,0,80,66,87,86,86,1,1,1,1
3,500,78,54,53,54,54,0,0,0,0
4,0,78,64,87,86,85,1,1,1,1
4,500,71,56,54,53,54,0,0,0,0
5,0,71,67,87,86,85,1,1,1,1
5,500,70,56,54,53,53,0,0,0,0
6,0,77,63,87,86,87,1,1,1,1
6,500,75,57,54,54,54,0,0,0,0
7,0,74,66,86,86,85,1,1,1,1
7,500,74,59,53,54,54,0,0,0,0
8,0,77,63,87,86,86,1,1,1,1
8,500,75,56,54,53,54,0,0,0,0
9,0,69,68,86,86,86,1,1,1,1
9,500,71,59,54,54,55,0,0,0,0
