patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,4,2,2,1,1,1,1
0,500,4,3,4,5,4,0,0,0,0
1,0,105,43,62,51,51,1,1,1,1
1,500,53,43,36,35,39,0,0,0,0
2,0,50,47,52,52,52,1,1,1,1
2,500,50,48,36,36,35,0,0,0,0
3,0,46,48,52,51,51,1,1,1,1
3,500,46,50,35,35,35,0,0,0,0
4,0,46,47,52,52,52,1,1,1,1
4,500,51,50,35,35,35,0,0,0,0
5,0,48,46,52,51,52,1,1,1,1
5,500,50,51,35,35,35,0,0,0,0
6,0,50,46,52,51,52,1,1,1,1
6,500,57,44,35,35,35,0,0,0,0
7,0,49,46,52,52,52,1,1,1,1
7,500,46,51,35,35,35,0,0,0,0
8,0,51,46,53,52,52,1,1,1,1
8,500,56,42,36,35,36,0,0,0,0
9,0,52,46,52,52,52,1,1,1,1
9,500,51,51,35,35,35,0,0,0,0
