patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,4,4,2,4,1,1,1,1
0,500,2,2,2,2,4,0,0,0,0
1,0,142,86,124,123,119,1,1,1,1
1,500,101,78,78,78,78,0,0,0,0
2,0,101,92,120,120,120,1,1,1,1
2,500,101,78,77,78,85,0,0,0,0
3,0,101,85,119,120,120,1,1,1,1
3,500,100,78,85,78,78,0,0,0,0
4,0,100,85,119,120,119,1,1,1,1
4,500,103,78,78,78,78,0,0,0,0
5,0,107,94,132,133,132,1,1,1,1
5,500,101,86,86,86,86,0,0,0,0
6,0,106,94,120,119,119,1,1,1,1
6,500,103,78,78,78,84,0,0,0,0
7,0,105,85,119,119,119,1,1,1,1
7,500,105,78,85,78,77,0,0,0,0
8,0,109,93,120,120,120,1,1,1,1
8,500,107,78,78,77,77,0,0,0,0
9,0,104,85,120,126,119,1,1,1,1
9,500,106,78,78,77,78,0,0,0,0
