patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,9,7,3,5,4,1,1,1,1
0,500,7,5,3,5,3,0,0,0,0
1,0,201,57,81,80,80,1,1,1,1
1,500,79,52,52,52,52,0,0,0,0
2,0,80,57,81,80,80,1,1,1,1
2,500,79,52,51,51,51,0,0,0,0
3,0,80,56,80,83,84,1,1,1,1
3,500,79,52,52,52,52,0,0,0,0
4,0,70,63,82,82,81,1,1,1,1
4,500,75,56,53,52,52,0,0,0,0
5,0,81,59,84,82,82,1,1,1,1
5,500,79,54,53,52,52,0,0,0,0
6,0,79,61,82,81,82,1,1,1,1
6,500,79,53,52,52,53,0,0,0,0
7,0,80,59,82,82,82,1,1,1,1
7,500,76,55,53,53,52,0,0,0,0
8,0,75,59,83,81,82,1,1,1,1
8,500,70,58,52,53,52,0,0,0,0
9,0,77,61,84,82,81,1,1,1,1
9,500,80,53,53,53,52,0,0,0,0
