patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,3,4,3,7,1,1,1,1
0,500,2,7,4,6,5,0,0,0,0
1,0,129,30,44,44,44,1,1,1,1
1,500,37,42,30,30,30,0,0,0,0
2,0,40,38,40,40,39,1,1,1,1
2,500,40,41,27,28,28,0,0,0,0
3,0,43,39,40,40,40,1,1,1,1
3,500,40,41,27,27,27,0,0,0,0
4,0,41,41,40,40,40,1,1,1,1
4,500,40,45,27,27,27,0,0,0,0
5,0,41,44,40,40,39,1,1,1,1
5,500,40,45,28,28,28,0,0,0,0
6,0,41,46,42,41,41,1,1,1,1
6,500,41,42,28,28,28,0,0,0,0
7,0,42,43,41,41,41,1,1,1,1
7,500,41,45,28,28,28,0,0,0,0
8,0,41,44,41,41,41,1,1,1,1
8,500,40,45,27,28,27,0,0,0,0
9,0,43,44,41,41,41,1,1,1,1
9,500,43,43,27,28,28,0,0,0,0
