patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,92,57,56,56,56,0,0,0,0
0,1,500,95,69,69,69,69,0,0,0,0
0,2,0,92,57,57,56,57,0,0,0,0
0,2,500,93,69,68,68,68,0,0,0,0
0,3,0,94,57,56,56,56,0,0,0,0
0,3,500,94,68,68,69,68,0,0,0,0
1,3,0,155,56,56,56,56,0,0,0,0
1,3,500,150,69,68,69,68,0,0,0,0
0,4,0,94,57,56,56,56,0,0,0,0
0,4,500,94,69,68,69,69,0,0,0,0
2,4,0,155,56,56,56,56,0,0,0,0
2,4,500,154,68,68,68,69,0,0,0,0
0,5,0,94,57,56,56,56,0,0,0,0
0,5,500,90,69,68,68,68,0,0,0,0
2,5,0,155,56,56,56,55,0,0,0,0
2,5,500,154,68,68,68,68,0,0,0,0
0,6,0,95,56,56,56,56,0,0,0,0
0,6,500,95,69,68,68,68,0,0,0,0
3,6,0,154,57,56,56,56,0,0,0,0
3,6,500,155,69,68,68,68,0,0,0,0
0,7,0,88,57,57,56,56,0,0,0,0
0,7,500,94,69,68,68,68,0,0,0,0
3,7,0,155,56,56,56,56,0,0,0,0
3,7,500,154,68,68,68,68,0,0,0,0
0,8,0,94,57,56,57,56,0,0,0,0
0,8,500,94,69,68,68,68,0,0,0,0
4,8,0,155,56,56,56,57,0,0,0,0
4,8,500,155,68,68,68,68,0,0,0,0
0,9,0,94,56,56,56,56,0,0,0,0
0,9,500,94,69,68,68,68,0,0,0,0
4,9,0,155,56,56,55,56,0,0,0,0
4,9,500,155,68,68,68,68,0,0,0,0
